"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Cordia","abyssinica","Cordia","abyssinicum",2
"Cordia","abyssinicum","Cordia","abyssinica",2
"Cordia","acunae","Cordia","acuta",2
"Cordia","acuta","Cordia","acunae",2
"Cordia","acuta","Cordia","lauta",2
"Cordia","acutifolia","Cordia","acutifolium",2
"Cordia","acutifolia","Cordia","acutifolius",2
"Cordia","acutifolium","Cordia","acutifolia",2
"Cordia","acutifolium","Cordia","acutifolius",1
"Cordia","acutifolius","Cordia","acutifolia",2
"Cordia","acutifolius","Cordia","acutifolium",1
"Cordia","adnata","Cordia","lanata",2
"Cordia","affine","Cordia","affinis",2
"Cordia","affinis","Cordia","affine",2
"Cordia","africana","Cordia","africanus",2
"Cordia","africana","Cordia","americana",2
"Cordia","africanus","Cordia","africana",2
"Cordia","alliodora","Cordia","alliodorum",2
"Cordia","alliodora","Cordia","alliodorus",2
"Cordia","alliodorum","Cordia","alliodora",2
"Cordia","alliodorum","Cordia","alliodorus",1
"Cordia","alliodorus","Cordia","alliodora",2
"Cordia","alliodorus","Cordia","alliodorum",1
"Cordia","alnifolia","Cordia","latifolia",2
"Cordia","alnifolia","Cordia","tinifolia",2
"Cordia","alnifolia","Cordia","ulmifolia",2
"Cordia","americana","Cordia","africana",2
"Cordia","amplifolia","Cordia","amplifolium",2
"Cordia","amplifolium","Cordia","amplifolia",2
"Cordia","anabaptista","Cordia","anabaptistum",2
"Cordia","anabaptistum","Cordia","anabaptista",2
"Cordia","andersonii","Cordia","anderssonii",1
"Cordia","anderssonii","Cordia","andersonii",1
"Cordia","andina","Cordia","candida",2
"Cordia","andina","Cordia","indica",2
"Cordia","angiocarpa","Cordia","angiocarpum",2
"Cordia","angiocarpum","Cordia","angiocarpa",2
"Cordia","apiculata","Cordia","paniculata",2
"Cordia","aspera","Cordia","asperus",2
"Cordia","asperus","Cordia","aspera",2
"Cordia","atrofusca","Cordia","atrofuscus",2
"Cordia","atrofuscus","Cordia","atrofusca",2
"Cordia","aurantiaca","Cordia","aurantiacus",2
"Cordia","aurantiacus","Cordia","aurantiaca",2
"Cordia","avicularis","Cordia","panicularis",2
"Cordia","bahamensis","Cordia","bahiensis",2
"Cordia","bahamensis","Cordia","bantamensis",2
"Cordia","bahamensis","Cordia","panamensis",2
"Cordia","bahiensis","Cordia","bahamensis",2
"Cordia","balanocarpa","Cordia","balanocarpus",2
"Cordia","balanocarpus","Cordia","balanocarpa",2
"Cordia","bantamensis","Cordia","bahamensis",2
"Cordia","bantamensis","Cordia","panamensis",2
"Cordia","baracoensis","Cordia","barahonensis",2
"Cordia","barahonensis","Cordia","baracoensis",2
"Cordia","beurreria","Cordia","bourreria",1
"Cordia","bicolor","Cordia","discolor",2
"Cordia","bifurcata","Cordia","fiburcata",2
"Cordia","bogotense","Cordia","bogotensis",2
"Cordia","bogotensis","Cordia","bogotense",2
"Cordia","bourreria","Cordia","beurreria",1
"Cordia","brachytricha","Cordia","brachytrichum",2
"Cordia","brachytrichum","Cordia","brachytricha",2
"Cordia","brasiliense","Cordia","brasiliensis",2
"Cordia","brasiliensis","Cordia","brasiliense",2
"Cordia","brownei","Cordia","brownii",1
"Cordia","brownii","Cordia","brownei",1
"Cordia","buddlejoides","Cordia","buddleoides",1
"Cordia","buddleoides","Cordia","buddlejoides",1
"Cordia","bullata","Cordia","bullulata",2
"Cordia","bullata","Cordia","sulcata",2
"Cordia","bullulata","Cordia","bullata",2
"Cordia","callococca","Cordia","collococa",2
"Cordia","callococca","Cordia","collococca",1
"Cordia","calophylla","Cordia","calophyllum",2
"Cordia","calophylla","Cordia","calophyllus",2
"Cordia","calophyllum","Cordia","calophylla",2
"Cordia","calophyllum","Cordia","calophyllus",1
"Cordia","calophyllus","Cordia","calophylla",2
"Cordia","calophyllus","Cordia","calophyllum",1
"Cordia","cana","Cordia","incana",2
"Cordia","candida","Cordia","andina",2
"Cordia","candida","Cordia","candidula",2
"Cordia","candidula","Cordia","candida",2
"Cordia","caucana","Cordia","caudata",2
"Cordia","caucana","Cordia","coyucana",2
"Cordia","caudata","Cordia","caucana",2
"Cordia","caudata","Cordia","cordata",2
"Cordia","cerdana","Cordia","cordata",2
"Cordia","chabrensis","Cordia","chacoensis",2
"Cordia","chacoensis","Cordia","chabrensis",2
"Cordia","chepensis","Cordia","chiapensis",2
"Cordia","chiapensis","Cordia","chepensis",2
"Cordia","cochorifolia","Cordia","cochorifolium",2
"Cordia","cochorifolia","Cordia","corchorifolia",1
"Cordia","cochorifolium","Cordia","cochorifolia",2
"Cordia","collococa","Cordia","callococca",2
"Cordia","collococa","Cordia","collococca",1
"Cordia","collococca","Cordia","callococca",1
"Cordia","collococca","Cordia","collococa",1
"Cordia","collococca","Cordia","collococcus",2
"Cordia","collococcus","Cordia","collococca",2
"Cordia","corallicola","Cordia","corralicola",2
"Cordia","corchorifolia","Cordia","cochorifolia",1
"Cordia","cordata","Cordia","caudata",2
"Cordia","cordata","Cordia","cerdana",2
"Cordia","cordata","Cordia","porcata",2
"Cordia","cordifolia","Cordia","cornifolia",1
"Cordia","cordifolia","Cordia","corylifolia",2
"Cordia","cornifolia","Cordia","cordifolia",1
"Cordia","cornifolia","Cordia","corylifolia",2
"Cordia","corralicola","Cordia","corallicola",2
"Cordia","corylifolia","Cordia","cordifolia",2
"Cordia","corylifolia","Cordia","cornifolia",2
"Cordia","corymbosa","Cordia","corymbosum",2
"Cordia","corymbosum","Cordia","corymbosa",2
"Cordia","coyucana","Cordia","caucana",2
"Cordia","crenata","Cordia","crenulata",2
"Cordia","crenata","Cordia","cuneata",2
"Cordia","crenulata","Cordia","crenata",2
"Cordia","cripicola","Cordia","ripicola",1
"Cordia","cripicola","Cordia","rupicola",2
"Cordia","crispiflora","Cordia","crispiflorum",2
"Cordia","crispiflorum","Cordia","crispiflora",2
"Cordia","cujabense","Cordia","cujabensis",2
"Cordia","cujabensis","Cordia","cujabense",2
"Cordia","cuneata","Cordia","crenata",2
"Cordia","cuneata","Cordia","lineata",2
"Cordia","cylindristachya","Cordia","cylindrostachya",1
"Cordia","cylindrostachya","Cordia","cylindristachya",1
"Cordia","cymosa","Cordia","cymosus",2
"Cordia","cymosa","Cordia","dumosa",2
"Cordia","cymosus","Cordia","cymosa",2
"Cordia","decandra","Cordia","dodecandra",2
"Cordia","decandra","Cordia","hexandra",2
"Cordia","dichotoma","Cordia","dichotomus",2
"Cordia","dichotoma","Cordia","trichotoma",2
"Cordia","dichotomus","Cordia","dichotoma",2
"Cordia","diffusa","Cordia","diffusus",2
"Cordia","diffusus","Cordia","diffusa",2
"Cordia","digyna","Cordia","digynia",1
"Cordia","digynia","Cordia","digyna",1
"Cordia","dillenii","Cordia","gilletii",2
"Cordia","dillenii","Cordia","millenii",1
"Cordia","dioica","Cordia","dioicus",2
"Cordia","dioicus","Cordia","dioica",2
"Cordia","discolor","Cordia","bicolor",2
"Cordia","diversifolia","Cordia","diversifolium",2
"Cordia","diversifolia","Cordia","diversifolius",2
"Cordia","diversifolium","Cordia","diversifolia",2
"Cordia","diversifolium","Cordia","diversifolius",1
"Cordia","diversifolius","Cordia","diversifolia",2
"Cordia","diversifolius","Cordia","diversifolium",1
"Cordia","dodecandra","Cordia","decandra",2
"Cordia","dodecandra","Cordia","dodecandria",1
"Cordia","dodecandria","Cordia","dodecandra",1
"Cordia","dubia","Cordia","dubiosa",2
"Cordia","dubia","Cordia","rubra",2
"Cordia","dubiosa","Cordia","dubia",2
"Cordia","dubiosa","Cordia","dumosa",2
"Cordia","dumosa","Cordia","cymosa",2
"Cordia","dumosa","Cordia","dubiosa",2
"Cordia","dumosa","Cordia","rugosa",2
"Cordia","ecalyculata","Cordia","ecalyculatus",2
"Cordia","ecalyculatus","Cordia","ecalyculata",2
"Cordia","eggersii","Cordia","rogersii",2
"Cordia","elliptica","Cordia","ellipticum",2
"Cordia","elliptica","Cordia","ellipticus",2
"Cordia","ellipticum","Cordia","elliptica",2
"Cordia","ellipticum","Cordia","ellipticus",1
"Cordia","ellipticus","Cordia","elliptica",2
"Cordia","ellipticus","Cordia","ellipticum",1
"Cordia","ensifolia","Cordia","tenuifolia",2
"Cordia","erosa","Cordia","nervosa",2
"Cordia","erosa","Cordia","venosa",2
"Cordia","exaltata","Cordia","exarata",2
"Cordia","exarata","Cordia","exaltata",2
"Cordia","fiburcata","Cordia","bifurcata",2
"Cordia","finlaysoniana","Cordia","finlaysonianum",2
"Cordia","finlaysonianum","Cordia","finlaysoniana",2
"Cordia","fissistyla","Cordia","fissistylus",2
"Cordia","fissistylus","Cordia","fissistyla",2
"Cordia","flava","Cordia","flavum",2
"Cordia","flava","Cordia","fulva",2
"Cordia","flavum","Cordia","flava",2
"Cordia","foliosa","Cordia","formosa",2
"Cordia","foliosa","Cordia","fulvosa",2
"Cordia","formosa","Cordia","foliosa",2
"Cordia","fulva","Cordia","flava",2
"Cordia","fulva","Cordia","fulvosa",2
"Cordia","fulva","Cordia","fusca",2
"Cordia","fulvosa","Cordia","foliosa",2
"Cordia","fulvosa","Cordia","fulva",2
"Cordia","fulvosa","Cordia","fulvosum",2
"Cordia","fulvosa","Cordia","fulvosus",2
"Cordia","fulvosum","Cordia","fulvosa",2
"Cordia","fulvosum","Cordia","fulvosus",1
"Cordia","fulvosus","Cordia","fulvosa",2
"Cordia","fulvosus","Cordia","fulvosum",1
"Cordia","fusca","Cordia","fulva",2
"Cordia","galeottiana","Cordia","galeottianum",2
"Cordia","galeottianum","Cordia","galeottiana",2
"Cordia","gerascanthoides","Cordia","geraschanthoides",1
"Cordia","gerascanthus","Cordia","geraschanthus",1
"Cordia","geraschanthoides","Cordia","gerascanthoides",1
"Cordia","geraschanthus","Cordia","gerascanthus",1
"Cordia","gilletii","Cordia","dillenii",2
"Cordia","gilletii","Cordia","millenii",2
"Cordia","glabra","Cordia","glabrata",2
"Cordia","glabra","Cordia","scabra",2
"Cordia","glabrata","Cordia","glabra",2
"Cordia","glabrifolia","Cordia","scabrifolia",2
"Cordia","glaziouviana","Cordia","glazioviana",1
"Cordia","glaziouvii","Cordia","glaziovii",1
"Cordia","glazioviana","Cordia","glaziouviana",1
"Cordia","glaziovii","Cordia","glaziouvii",1
"Cordia","globifera","Cordia","globulifera",2
"Cordia","globulifer","Cordia","globulifera",1
"Cordia","globulifer","Cordia","globuliferus",2
"Cordia","globulifera","Cordia","globifera",2
"Cordia","globulifera","Cordia","globulifer",1
"Cordia","globulifera","Cordia","globuliferus",2
"Cordia","globuliferus","Cordia","globulifer",2
"Cordia","globuliferus","Cordia","globulifera",2
"Cordia","goeldiana","Cordia","goeldianus",2
"Cordia","goeldianus","Cordia","goeldiana",2
"Cordia","goossensi","Cordia","goossensii",1
"Cordia","goossensii","Cordia","goossensi",1
"Cordia","grande","Cordia","grandis",2
"Cordia","grandiflora","Cordia","grandifolia",2
"Cordia","grandifolia","Cordia","grandiflora",2
"Cordia","grandifolia","Cordia","grandifolium",2
"Cordia","grandifolia","Cordia","grandifolius",2
"Cordia","grandifolium","Cordia","grandifolia",2
"Cordia","grandifolium","Cordia","grandifolius",1
"Cordia","grandifolius","Cordia","grandifolia",2
"Cordia","grandifolius","Cordia","grandifolium",1
"Cordia","grandis","Cordia","grande",2
"Cordia","graveolens","Cordia","suaveolens",2
"Cordia","gualanensis","Cordia","guianensis",2
"Cordia","guerckeana","Cordia","guerkeana",1
"Cordia","guerckeana","Cordia","gurkeana",2
"Cordia","guerkeana","Cordia","guerckeana",1
"Cordia","guerkeana","Cordia","guerkeanus",2
"Cordia","guerkeana","Cordia","gurkeana",1
