"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Shorea","agamae","Shorea","agami",2
"Shorea","agamae","Shorea","agamii",2
"Shorea","agami","Shorea","agamae",2
"Shorea","agami","Shorea","agamii",1
"Shorea","agami","Shorea","asahi",2
"Shorea","agamii","Shorea","agamae",2
"Shorea","agamii","Shorea","agami",1
"Shorea","agamii","Shorea","asahii",2
"Shorea","alba","Shorea","albida",2
"Shorea","alba","Shorea","gala",2
"Shorea","alba","Shorea","laxa",2
"Shorea","albida","Shorea","alba",2
"Shorea","albida","Shorea","pallida",2
"Shorea","altopoensis","Shorea","attopoensis",1
"Shorea","asahi","Shorea","agami",2
"Shorea","asahi","Shorea","asahii",1
"Shorea","asahii","Shorea","agamii",2
"Shorea","asahii","Shorea","asahi",1
"Shorea","astrosticta","Shorea","astrostricta",1
"Shorea","astrostricta","Shorea","astrosticta",1
"Shorea","attopoensis","Shorea","altopoensis",1
"Shorea","blumutensis","Shorea","lumutensis",1
"Shorea","bracteata","Shorea","bracteolata",2
"Shorea","bracteolata","Shorea","bracteata",2
"Shorea","cara","Shorea","gala",2
"Shorea","cara","Shorea","laxa",2
"Shorea","cordata","Shorea","costata",2
"Shorea","costata","Shorea","cordata",2
"Shorea","costata","Shorea","cristata",2
"Shorea","cristata","Shorea","costata",2
"Shorea","dyeri","Shorea","dyerii",1
"Shorea","dyerii","Shorea","dyeri",1
"Shorea","elliptica","Shorea","exelliptica",2
"Shorea","exelliptica","Shorea","elliptica",2
"Shorea","falcifera","Shorea","laccifera",2
"Shorea","flava","Shorea","laxa",2
"Shorea","gala","Shorea","alba",2
"Shorea","gala","Shorea","cara",2
"Shorea","gala","Shorea","laxa",2
"Shorea","geniculata","Shorea","reticulata",2
"Shorea","gisok","Shorea","guiso",2
"Shorea","guiso","Shorea","gisok",2
"Shorea","laccifera","Shorea","falcifera",2
"Shorea","ladiana","Shorea","meadiana",2
"Shorea","laevifolia","Shorea","laurifolia",2
"Shorea","laevifolia","Shorea","parvifolia",2
"Shorea","laurifolia","Shorea","laevifolia",2
"Shorea","laxa","Shorea","alba",2
"Shorea","laxa","Shorea","cara",2
"Shorea","laxa","Shorea","flava",2
"Shorea","laxa","Shorea","gala",2
"Shorea","lepida","Shorea","lepidota",2
"Shorea","lepida","Shorea","lucida",2
"Shorea","lepidota","Shorea","lepida",2
"Shorea","longestipulata","Shorea","longistipulata",1
"Shorea","longistipulata","Shorea","longestipulata",1
"Shorea","lucida","Shorea","lepida",2
"Shorea","lumutensis","Shorea","blumutensis",1
"Shorea","meadiana","Shorea","ladiana",2
"Shorea","mekongensis","Shorea","mujongensis",2
"Shorea","mujongensis","Shorea","mekongensis",2
"Shorea","nebulosa","Shorea","venulosa",2
"Shorea","obtusa","Shorea","retusa",2
"Shorea","pallida","Shorea","albida",2
"Shorea","parvifolia","Shorea","laevifolia",2
"Shorea","reticulata","Shorea","geniculata",2
"Shorea","retusa","Shorea","obtusa",2
"Shorea","selanica","Shorea","zeylanica",2
"Shorea","teijsmanniana","Shorea","teysmanniana",2
"Shorea","teysmanniana","Shorea","teijsmanniana",2
"Shorea","thiseltoni","Shorea","thiseltonii",1
"Shorea","thiseltonii","Shorea","thiseltoni",1
"Shorea","vandekoppeli","Shorea","vandekoppelii",1
"Shorea","vandekoppelii","Shorea","vandekoppeli",1
"Shorea","venulosa","Shorea","nebulosa",2
"Shorea","waltoni","Shorea","waltonii",1
"Shorea","waltonii","Shorea","waltoni",1
"Shorea","worthingtoni","Shorea","worthingtonii",1
"Shorea","worthingtonii","Shorea","worthingtoni",1
"Shorea","zeylanica","Shorea","selanica",2
