"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Cybianthus","albiflorus","Cybianthus","laxiflorus",2
"Cybianthus","alpestris","Cybianthus","rupestris",2
"Cybianthus","bahiensis","Cybianthus","jajiensis",2
"Cybianthus","cuyabensis","Cybianthus","guyanensis",2
"Cybianthus","densicoma","Cybianthus","densicomus",2
"Cybianthus","densicomus","Cybianthus","densicoma",2
"Cybianthus","glabrus","Cybianthus","glaucus",2
"Cybianthus","glaucus","Cybianthus","glabrus",2
"Cybianthus","glaziouvii","Cybianthus","glaziovii",1
"Cybianthus","glaziovii","Cybianthus","glaziouvii",1
"Cybianthus","goyazensis","Cybianthus","guyanensis",2
"Cybianthus","guyanensis","Cybianthus","cuyabensis",2
"Cybianthus","guyanensis","Cybianthus","goyazensis",2
"Cybianthus","iteodes","Cybianthus","iteoides",1
"Cybianthus","iteoides","Cybianthus","iteodes",1
"Cybianthus","jajiensis","Cybianthus","bahiensis",2
"Cybianthus","lagoensis","Cybianthus","larensis",2
"Cybianthus","lagoensis","Cybianthus","tayoensis",2
"Cybianthus","larensis","Cybianthus","lagoensis",2
"Cybianthus","lawrancei","Cybianthus","lawrencei",1
"Cybianthus","lawrencei","Cybianthus","lawrancei",1
"Cybianthus","laxiflorus","Cybianthus","albiflorus",2
"Cybianthus","leprieurii","Cybianthus","prieurii",2
"Cybianthus","longifolius","Cybianthus","oblongifolius",2
"Cybianthus","lorentensis","Cybianthus","loretensis",1
"Cybianthus","loretensis","Cybianthus","lorentensis",1
"Cybianthus","myrianthos","Cybianthus","myrianthus",1
"Cybianthus","myrianthus","Cybianthus","myrianthos",1
"Cybianthus","nanayensis","Cybianthus","panamensis",2
"Cybianthus","oblongifolius","Cybianthus","longifolius",2
"Cybianthus","panamensis","Cybianthus","nanayensis",2
"Cybianthus","parviflorus","Cybianthus","parvifolius",2
"Cybianthus","parvifolius","Cybianthus","parviflorus",2
"Cybianthus","potiaei","Cybianthus","potieaei",1
"Cybianthus","potieaei","Cybianthus","potiaei",1
"Cybianthus","prevostae","Cybianthus","prevostiae",1
"Cybianthus","prevostiae","Cybianthus","prevostae",1
"Cybianthus","pricipis","Cybianthus","principis",1
"Cybianthus","prieurii","Cybianthus","leprieurii",2
"Cybianthus","principis","Cybianthus","pricipis",1
"Cybianthus","psychotriaefolius","Cybianthus","psychotriifolius",2
"Cybianthus","psychotriifolius","Cybianthus","psychotriaefolius",2
"Cybianthus","rupestris","Cybianthus","alpestris",2
"Cybianthus","schomburgkiana","Cybianthus","schomburgkianus",2
"Cybianthus","schomburgkianus","Cybianthus","schomburgkiana",2
"Cybianthus","spicatus","Cybianthus","sulcatus",2
"Cybianthus","sulcatus","Cybianthus","spicatus",2
"Cybianthus","tayoensis","Cybianthus","lagoensis",2
