"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Rhytidophyllum","auriculata","Rhytidophyllum","auriculatum",2
"Rhytidophyllum","auriculatum","Rhytidophyllum","auriculata",2
"Rhytidophyllum","berteroana","Rhytidophyllum","berteroanum",2
"Rhytidophyllum","berteroanum","Rhytidophyllum","berteroana",2
"Rhytidophyllum","bullata","Rhytidophyllum","bullatum",2
"Rhytidophyllum","bullatum","Rhytidophyllum","bullata",2
"Rhytidophyllum","crenulata","Rhytidophyllum","crenulatum",2
"Rhytidophyllum","crenulatum","Rhytidophyllum","crenulata",2
"Rhytidophyllum","cumanense","Rhytidophyllum","cumanensis",2
"Rhytidophyllum","cumanensis","Rhytidophyllum","cumanense",2
"Rhytidophyllum","grande","Rhytidophyllum","grandis",2
"Rhytidophyllum","grandis","Rhytidophyllum","grande",2
"Rhytidophyllum","leucomalla","Rhytidophyllum","leucomallon",2
"Rhytidophyllum","leucomallon","Rhytidophyllum","leucomalla",2
"Rhytidophyllum","onacaense","Rhytidophyllum","onacaensis",2
"Rhytidophyllum","onacaensis","Rhytidophyllum","onacaense",2
"Rhytidophyllum","petiolare","Rhytidophyllum","petiolaris",2
"Rhytidophyllum","petiolaris","Rhytidophyllum","petiolare",2
"Rhytidophyllum","plumierana","Rhytidophyllum","plumieriana",1
"Rhytidophyllum","plumieriana","Rhytidophyllum","plumierana",1
"Rhytidophyllum","tomentosa","Rhytidophyllum","tomentosum",2
"Rhytidophyllum","tomentosum","Rhytidophyllum","tomentosa",2
"Rhytidophyllum","vernicosa","Rhytidophyllum","vernicosum",2
"Rhytidophyllum","vernicosum","Rhytidophyllum","vernicosa",2
