"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Mitrephora","aperta","Mitrephora","aversa",2
"Mitrephora","aversa","Mitrephora","aperta",2
"Mitrephora","collinsae","Mitrephora","collinsiae",1
"Mitrephora","collinsiae","Mitrephora","collinsae",1
"Mitrephora","edwardsae","Mitrephora","edwardsii",2
"Mitrephora","edwardsii","Mitrephora","edwardsae",2
"Mitrephora","grandiflora","Mitrephora","grandifolia",2
"Mitrephora","grandiflora","Mitrephora","vandiflora",2
"Mitrephora","grandifolia","Mitrephora","grandiflora",2
"Mitrephora","macrantha","Mitrephora","micrantha",1
"Mitrephora","micrantha","Mitrephora","macrantha",1
"Mitrephora","multiflora","Mitrephora","multifolia",2
"Mitrephora","multifolia","Mitrephora","multiflora",2
"Mitrephora","vandaeflora","Mitrephora","vandiflora",2
"Mitrephora","vandiflora","Mitrephora","grandiflora",2
"Mitrephora","vandiflora","Mitrephora","vandaeflora",2
