"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Lysiloma","acapulcense","Lysiloma","acapulcensis",2
"Lysiloma","acapulcensis","Lysiloma","acapulcense",2
"Lysiloma","affine","Lysiloma","affinis",2
"Lysiloma","affinis","Lysiloma","affine",2
"Lysiloma","ambigua","Lysiloma","ambiguum",2
"Lysiloma","ambiguum","Lysiloma","ambigua",2
"Lysiloma","aurita","Lysiloma","auritum",2
"Lysiloma","auritum","Lysiloma","aurita",2
"Lysiloma","australe","Lysiloma","australis",2
"Lysiloma","australis","Lysiloma","australe",2
"Lysiloma","bahamense","Lysiloma","bahamensis",2
"Lysiloma","bahamensis","Lysiloma","bahamense",2
"Lysiloma","brevispicata","Lysiloma","brevispicatum",2
"Lysiloma","brevispicatum","Lysiloma","brevispicata",2
"Lysiloma","calderoniae","Lysiloma","calderonii",2
"Lysiloma","calderonii","Lysiloma","calderoniae",2
"Lysiloma","candida","Lysiloma","candidum",2
"Lysiloma","candidum","Lysiloma","candida",2
"Lysiloma","cayucense","Lysiloma","cayucensis",2
"Lysiloma","cayucensis","Lysiloma","cayucense",2
"Lysiloma","chiapense","Lysiloma","chiapensis",2
"Lysiloma","chiapensis","Lysiloma","chiapense",2
"Lysiloma","cuernavacana","Lysiloma","cuernavacanum",2
"Lysiloma","cuernavacanum","Lysiloma","cuernavacana",2
"Lysiloma","cuneata","Lysiloma","cuneatum",2
"Lysiloma","cuneatum","Lysiloma","cuneata",2
"Lysiloma","demostachya","Lysiloma","desmostachya",1
"Lysiloma","demostachya","Lysiloma","desmostachys",2
"Lysiloma","desmostachya","Lysiloma","demostachya",1
"Lysiloma","desmostachya","Lysiloma","desmostachys",1
"Lysiloma","desmostachya","Lysiloma","desmostachyum",2
"Lysiloma","desmostachys","Lysiloma","demostachya",2
"Lysiloma","desmostachys","Lysiloma","desmostachya",1
"Lysiloma","desmostachys","Lysiloma","desmostachyum",2
"Lysiloma","desmostachyum","Lysiloma","desmostachya",2
"Lysiloma","desmostachyum","Lysiloma","desmostachys",2
"Lysiloma","divaricata","Lysiloma","divaricatum",2
"Lysiloma","divaricatum","Lysiloma","divaricata",2
"Lysiloma","durangense","Lysiloma","durangensis",2
"Lysiloma","durangensis","Lysiloma","durangense",2
"Lysiloma","formosa","Lysiloma","formosum",2
"Lysiloma","formosum","Lysiloma","formosa",2
"Lysiloma","jorullense","Lysiloma","jorullensis",2
"Lysiloma","jorullensis","Lysiloma","jorullense",2
"Lysiloma","latisiliqua","Lysiloma","latisiliquum",2
"Lysiloma","latisiliquum","Lysiloma","latisiliqua",2
"Lysiloma","marchiana","Lysiloma","marchianum",2
"Lysiloma","marchianum","Lysiloma","marchiana",2
"Lysiloma","microphylla","Lysiloma","microphyllum",2
"Lysiloma","microphyllum","Lysiloma","microphylla",2
"Lysiloma","multifoliolata","Lysiloma","multifoliolatum",2
"Lysiloma","multifoliolatum","Lysiloma","multifoliolata",2
"Lysiloma","paucifoliola","Lysiloma","paucifoliolum",2
"Lysiloma","paucifoliolum","Lysiloma","paucifoliola",2
"Lysiloma","pedicellata","Lysiloma","pedicellatum",2
"Lysiloma","pedicellatum","Lysiloma","pedicellata",2
"Lysiloma","platycarpa","Lysiloma","platycarpum",2
"Lysiloma","platycarpum","Lysiloma","platycarpa",2
"Lysiloma","pueblense","Lysiloma","pueblensis",2
"Lysiloma","pueblensis","Lysiloma","pueblense",2
"Lysiloma","salvadorense","Lysiloma","salvadorensis",2
"Lysiloma","salvadorensis","Lysiloma","salvadorense",2
"Lysiloma","standleyana","Lysiloma","standleyanum",2
"Lysiloma","standleyanum","Lysiloma","standleyana",2
"Lysiloma","tergemina","Lysiloma","tergeminum",2
"Lysiloma","tergeminum","Lysiloma","tergemina",2
"Lysiloma","vogeliana","Lysiloma","vogelianum",2
"Lysiloma","vogelianum","Lysiloma","vogeliana",2
