"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Abutilon","acerifolium","Abutilon","asperifolium",2
"Abutilon","agnesae","Abutilon","agnesiae",1
"Abutilon","agnesiae","Abutilon","agnesae",1
"Abutilon","albescens","Abutilon","pubescens",2
"Abutilon","albidum","Abutilon","album",2
"Abutilon","album","Abutilon","albidum",2
"Abutilon","album","Abutilon","laxum",2
"Abutilon","americanum","Abutilon","mexicanum",2
"Abutilon","andersonianum","Abutilon","anderssonianum",1
"Abutilon","anderssonianum","Abutilon","andersonianum",1
"Abutilon","asperifolium","Abutilon","acerifolium",2
"Abutilon","aureum","Abutilon","auritum",2
"Abutilon","auritum","Abutilon","aureum",2
"Abutilon","benense","Abutilon","sinense",2
"Abutilon","benense","Abutilon","texense",2
"Abutilon","bicolor","Abutilon","discolor",2
"Abutilon","bidentatum","Abutilon","dentatum",2
"Abutilon","carinatum","Abutilon","circinatum",2
"Abutilon","carinatum","Abutilon","crinitum",2
"Abutilon","ceciliae","Abutilon","cecilii",2
"Abutilon","cecilii","Abutilon","ceciliae",2
"Abutilon","ceratocarpum","Abutilon","uratocarpum",2
"Abutilon","chachapoyense","Abutilon","chachapoyensis",2
"Abutilon","chachapoyensis","Abutilon","chachapoyense",2
"Abutilon","cinctum","Abutilon","crinitum",2
"Abutilon","cinctum","Abutilon","pictum",2
"Abutilon","circinatum","Abutilon","carinatum",2
"Abutilon","circinatum","Abutilon","circinnatum",1
"Abutilon","circinnatum","Abutilon","circinatum",1
"Abutilon","comutum","Abutilon","cornutum",2
"Abutilon","cordatum","Abutilon","cornutum",2
"Abutilon","cornutum","Abutilon","comutum",2
"Abutilon","cornutum","Abutilon","cordatum",2
"Abutilon","crassifolium","Abutilon","crispifolium",2
"Abutilon","crinitum","Abutilon","carinatum",2
"Abutilon","crinitum","Abutilon","cinctum",2
"Abutilon","crispifolium","Abutilon","crassifolium",2
"Abutilon","cymosum","Abutilon","ramosum",2
"Abutilon","decacarpum","Abutilon","decarpum",2
"Abutilon","decarpum","Abutilon","decacarpum",2
"Abutilon","deflexum","Abutilon","reflexum",1
"Abutilon","densevillosum","Abutilon","densivillosum",1
"Abutilon","densivillosum","Abutilon","densevillosum",1
"Abutilon","dentatum","Abutilon","bidentatum",2
"Abutilon","dentatum","Abutilon","peltatum",2
"Abutilon","denticulatum","Abutilon","reticulatum",2
"Abutilon","dinteri","Abutilon","listeri",2
"Abutilon","discolor","Abutilon","bicolor",2
"Abutilon","elatum","Abutilon","flavum",2
"Abutilon","elatum","Abutilon","laxum",2
"Abutilon","elatum","Abutilon","pedatum",2
"Abutilon","elatum","Abutilon","peltatum",2
"Abutilon","engleranum","Abutilon","englerianum",1
"Abutilon","englerianum","Abutilon","engleranum",1
"Abutilon","erosum","Abutilon","roseum",2
"Abutilon","erosum","Abutilon","venosum",2
"Abutilon","exstipulare","Abutilon","stipulare",2
"Abutilon","flavum","Abutilon","elatum",2
"Abutilon","flavum","Abutilon","laxum",2
"Abutilon","frutescens","Abutilon","rufescens",2
"Abutilon","gaumeri","Abutilon","palmeri",2
"Abutilon","glabriflorum","Abutilon","globiflorum",2
"Abutilon","globiflorum","Abutilon","glabriflorum",2
"Abutilon","grandiflorum","Abutilon","grandifolium",2
"Abutilon","grandifolium","Abutilon","grandiflorum",2
"Abutilon","hassleranum","Abutilon","hasslerianum",1
"Abutilon","hasslerianum","Abutilon","hassleranum",1
"Abutilon","hirsutum","Abutilon","hirtum",2
"Abutilon","hirtum","Abutilon","hirsutum",2
"Abutilon","hirtum","Abutilon","pictum",2
"Abutilon","indicum","Abutilon","sinaicum",2
"Abutilon","jujuiense","Abutilon","jujuyense",1
"Abutilon","jujuyense","Abutilon","jujuiense",1
"Abutilon","lanatum","Abutilon","lineatum",2
"Abutilon","laxiflorum","Abutilon","planiflorum",2
"Abutilon","laxiflorum","Abutilon","ramiflorum",2
