"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Hakea","acerata","Hakea","celata",2
"Hakea","aciculare","Hakea","acicularis",2
"Hakea","acicularis","Hakea","aciculare",2
"Hakea","adnata","Hakea","lanata",2
"Hakea","agrifolia","Hakea","laurifolia",2
"Hakea","angulata","Hakea","undulata",2
"Hakea","arida","Hakea","lurida",2
"Hakea","arida","Hakea","varia",2
"Hakea","aspera","Hakea","asperma",1
"Hakea","aspera","Hakea","asperula",2
"Hakea","asperma","Hakea","aspera",1
"Hakea","asperma","Hakea","asperula",2
"Hakea","asperula","Hakea","aspera",2
"Hakea","asperula","Hakea","asperma",2
"Hakea","aurea","Hakea","lorea",2
"Hakea","aurea","Hakea","murex",2
"Hakea","baueri","Hakea","baxteri",2
"Hakea","baxteri","Hakea","baueri",2
"Hakea","bicornata","Hakea","biternata",2
"Hakea","biformis","Hakea","triformis",2
"Hakea","biformis","Hakea","uniformis",2
"Hakea","bipinnatifida","Hakea","pinnatifida",2
"Hakea","biternata","Hakea","bicornata",2
"Hakea","biternata","Hakea","triternata",2
"Hakea","brachyrhyncha","Hakea","brachyrrhyncha",1
"Hakea","brachyrrhyncha","Hakea","brachyrhyncha",1
"Hakea","breviflora","Hakea","brevifolia",2
"Hakea","brevifolia","Hakea","breviflora",2
"Hakea","brevis","Hakea","levis",2
"Hakea","bronwenae","Hakea","bronweniae",1
"Hakea","bronweniae","Hakea","bronwenae",1
"Hakea","canescens","Hakea","evanescens",2
"Hakea","carinata","Hakea","marginata",2
"Hakea","celata","Hakea","acerata",2
"Hakea","celata","Hakea","delta",2
"Hakea","ceratophylla","Hakea","nematophylla",2
"Hakea","clavata","Hakea","lanata",2
"Hakea","coccinea","Hakea","concinna",2
"Hakea","concinna","Hakea","coccinea",2
"Hakea","costata","Hakea","cristata",2
"Hakea","costata","Hakea","hastata",2
"Hakea","costata","Hakea","rostrata",2
"Hakea","cristata","Hakea","costata",2
"Hakea","ctenophylla","Hakea","stenophylla",1
"Hakea","cyclocarpa","Hakea","cymbocarpa",2
"Hakea","cygna","Hakea","cygnus",2
"Hakea","cygna","Hakea","pagna",2
"Hakea","cygnus","Hakea","cygna",2
"Hakea","cymbaecarpa","Hakea","cymbicarpa",2
"Hakea","cymbaecarpa","Hakea","cymbocarpa",2
"Hakea","cymbicarpa","Hakea","cymbaecarpa",2
"Hakea","cymbicarpa","Hakea","cymbocarpa",1
"Hakea","cymbocarpa","Hakea","cyclocarpa",2
"Hakea","cymbocarpa","Hakea","cymbaecarpa",2
"Hakea","cymbocarpa","Hakea","cymbicarpa",1
"Hakea","decurrens","Hakea","deurrens",1
"Hakea","delta","Hakea","celata",2
"Hakea","deurrens","Hakea","decurrens",1
"Hakea","digitata","Hakea","dilatata",2
"Hakea","dilatata","Hakea","digitata",2
"Hakea","dubia","Hakea","rubra",2
"Hakea","echinata","Hakea","pectinata",2
"Hakea","elbertii","Hakea","gilbertii",2
"Hakea","ericifolia","Hakea","ilicifolia",2
"Hakea","ericifolia","Hakea","myricifolia",2
"Hakea","evanescens","Hakea","canescens",2
"Hakea","falcata","Hakea","saccata",2
"Hakea","falcata","Hakea","sulcata",2
"Hakea","fecunda","Hakea","infecunda",2
"Hakea","fecunda","Hakea","secunda",1
"Hakea","filix","Hakea","ilex",2
"Hakea","florida","Hakea","lurida",2
"Hakea","fulgens","Hakea","pungens",2
"Hakea","gibbosa","Hakea","globosa",2
"Hakea","gilbertii","Hakea","elbertii",2
"Hakea","gillivrayi","Hakea","mcgillivrayi",2
"Hakea","glabra","Hakea","glauca",2
"Hakea","glabra","Hakea","scabra",2
"Hakea","glauca","Hakea","glabra",2
"Hakea","glauca","Hakea","glaucina",2
"Hakea","glaucina","Hakea","glauca",2
"Hakea","glaucina","Hakea","laurina",2
"Hakea","globosa","Hakea","gibbosa",2
"Hakea","hastata","Hakea","costata",2
"Hakea","hookeriana","Hakea","hopperiana",2
"Hakea","hopperiana","Hakea","hookeriana",2
"Hakea","ilex","Hakea","filix",2
"Hakea","ilicifolia","Hakea","ericifolia",2
"Hakea","ilicifolia","Hakea","salicifolia",2
"Hakea","incrassans","Hakea","incrassata",2
"Hakea","incrassata","Hakea","incrassans",2
"Hakea","incurva","Hakea","recurva",2
"Hakea","infecunda","Hakea","fecunda",2
"Hakea","juncifolia","Hakea","ruscifolia",2
"Hakea","lanata","Hakea","adnata",2
"Hakea","lanata","Hakea","clavata",2
"Hakea","lanata","Hakea","lobata",2
"Hakea","lasiocarpha","Hakea","lissocarpha",2
"Hakea","laurifolia","Hakea","agrifolia",2
"Hakea","laurina","Hakea","glaucina",2
"Hakea","laurina","Hakea","lurida",2
"Hakea","ledifolia","Hakea","oleifolia",2
"Hakea","leiophylla","Hakea","xerophylla",2
"Hakea","leptopoda","Hakea","leucopoda",2
"Hakea","leucopoda","Hakea","leptopoda",2
"Hakea","leucoptera","Hakea","leucopteris",2
"Hakea","leucopteris","Hakea","leucoptera",2
"Hakea","levis","Hakea","brevis",2
"Hakea","lissocarpa","Hakea","lissocarpha",1
"Hakea","lissocarpha","Hakea","lasiocarpha",2
"Hakea","lissocarpha","Hakea","lissocarpa",1
"Hakea","lobata","Hakea","lanata",2
"Hakea","lobata","Hakea","loboana",2
"Hakea","loboana","Hakea","lobata",2
"Hakea","longiflora","Hakea","longifolia",2
