"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Glyptopetalum","angulata","Glyptopetalum","angulatum",2
"Glyptopetalum","angulatum","Glyptopetalum","angulata",2
"Glyptopetalum","calocarpum","Glyptopetalum","calocarpus",1
"Glyptopetalum","calocarpus","Glyptopetalum","calocarpum",1
"Glyptopetalum","calyptratum","Glyptopetalum","calyptratus",1
"Glyptopetalum","calyptratus","Glyptopetalum","calyptratum",1
"Glyptopetalum","chaudocense","Glyptopetalum","chaudocensis",2
"Glyptopetalum","chaudocensis","Glyptopetalum","chaudocense",2
"Glyptopetalum","continentale","Glyptopetalum","continentalum",2
"Glyptopetalum","continentalum","Glyptopetalum","continentale",2
"Glyptopetalum","geloniifolium","Glyptopetalum","geloniifolius",1
"Glyptopetalum","geloniifolius","Glyptopetalum","geloniifolium",1
"Glyptopetalum","harmandianum","Glyptopetalum","harmandianus",1
"Glyptopetalum","harmandianus","Glyptopetalum","harmandianum",1
"Glyptopetalum","ilicifolia","Glyptopetalum","ilicifolium",2
"Glyptopetalum","ilicifolium","Glyptopetalum","ilicifolia",2
"Glyptopetalum","ilicifolium","Glyptopetalum","illicifolium",1
"Glyptopetalum","illicifolium","Glyptopetalum","ilicifolium",1
"Glyptopetalum","longepedunculatum","Glyptopetalum","longipedunculatum",1
"Glyptopetalum","longipedicelatum","Glyptopetalum","longipedicellatum",1
"Glyptopetalum","longipedicelatum","Glyptopetalum","longipedicellatus",2
"Glyptopetalum","longipedicellata","Glyptopetalum","longipedicellatum",2
"Glyptopetalum","longipedicellata","Glyptopetalum","longipedicellatus",2
"Glyptopetalum","longipedicellatum","Glyptopetalum","longipedicelatum",1
"Glyptopetalum","longipedicellatum","Glyptopetalum","longipedicellata",2
"Glyptopetalum","longipedicellatum","Glyptopetalum","longipedicellatus",1
"Glyptopetalum","longipedicellatus","Glyptopetalum","longipedicelatum",2
"Glyptopetalum","longipedicellatus","Glyptopetalum","longipedicellata",2
"Glyptopetalum","longipedicellatus","Glyptopetalum","longipedicellatum",1
"Glyptopetalum","longipedunculatum","Glyptopetalum","longepedunculatum",1
"Glyptopetalum","marivelense","Glyptopetalum","marivelensis",2
"Glyptopetalum","marivelensis","Glyptopetalum","marivelense",2
"Glyptopetalum","pallidifolium","Glyptopetalum","pallidifolius",1
"Glyptopetalum","pallidifolius","Glyptopetalum","pallidifolium",1
"Glyptopetalum","scherocarpum","Glyptopetalum","scherocarpus",1
"Glyptopetalum","scherocarpum","Glyptopetalum","sclerocarpum",1
"Glyptopetalum","scherocarpum","Glyptopetalum","sclerocarpus",2
"Glyptopetalum","scherocarpus","Glyptopetalum","scherocarpum",1
"Glyptopetalum","scherocarpus","Glyptopetalum","sclerocarpum",2
"Glyptopetalum","scherocarpus","Glyptopetalum","sclerocarpus",1
"Glyptopetalum","sclerocarpum","Glyptopetalum","scherocarpum",1
"Glyptopetalum","sclerocarpum","Glyptopetalum","scherocarpus",2
"Glyptopetalum","sclerocarpum","Glyptopetalum","sclerocarpus",1
"Glyptopetalum","sclerocarpus","Glyptopetalum","scherocarpum",2
"Glyptopetalum","sclerocarpus","Glyptopetalum","scherocarpus",1
"Glyptopetalum","sclerocarpus","Glyptopetalum","sclerocarpum",1
"Glyptopetalum","stixifolium","Glyptopetalum","stixifolius",1
"Glyptopetalum","stixifolius","Glyptopetalum","stixifolium",1
