"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Orthosiphon","adornatus","Orthosiphon","ornatus",2
"Orthosiphon","albiflorus","Orthosiphon","biflorus",2
"Orthosiphon","asper","Orthosiphon","asperus",2
"Orthosiphon","asperus","Orthosiphon","asper",2
"Orthosiphon","biflorus","Orthosiphon","albiflorus",2
"Orthosiphon","bolusii","Orthosiphon","holubii",2
"Orthosiphon","bracteatus","Orthosiphon","bracteosus",2
"Orthosiphon","bracteosus","Orthosiphon","bracteatus",2
"Orthosiphon","bulbosus","Orthosiphon","bullosus",1
"Orthosiphon","bullosus","Orthosiphon","bulbosus",1
"Orthosiphon","bullosus","Orthosiphon","villosus",2
"Orthosiphon","debilis","Orthosiphon","exilis",2
"Orthosiphon","exilis","Orthosiphon","debilis",2
"Orthosiphon","glabratus","Orthosiphon","labiatus",2
"Orthosiphon","grandiflorum","Orthosiphon","grandiflorus",1
"Orthosiphon","grandiflorus","Orthosiphon","grandiflorum",1
"Orthosiphon","holubii","Orthosiphon","bolusii",2
"Orthosiphon","kelleri","Orthosiphon","velteri",2
"Orthosiphon","labiatus","Orthosiphon","glabratus",2
"Orthosiphon","labiatus","Orthosiphon","lanatus",2
"Orthosiphon","lanatus","Orthosiphon","labiatus",2
"Orthosiphon","lanatus","Orthosiphon","ornatus",2
"Orthosiphon","liebrechtsianum","Orthosiphon","liebrechtsiauum",1
"Orthosiphon","liebrechtsiauum","Orthosiphon","liebrechtsianum",1
"Orthosiphon","molle","Orthosiphon","mollis",2
"Orthosiphon","mollis","Orthosiphon","molle",2
"Orthosiphon","ornatus","Orthosiphon","adornatus",2
"Orthosiphon","ornatus","Orthosiphon","lanatus",2
"Orthosiphon","retinervis","Orthosiphon","rufinervis",2
"Orthosiphon","rufinervis","Orthosiphon","retinervis",2
"Orthosiphon","shirensis","Orthosiphon","sinensis",2
"Orthosiphon","sinensis","Orthosiphon","shirensis",2
"Orthosiphon","tagawae","Orthosiphon","tagawai",1
"Orthosiphon","tagawai","Orthosiphon","tagawae",1
"Orthosiphon","velteri","Orthosiphon","kelleri",2
"Orthosiphon","velteri","Orthosiphon","velterii",1
"Orthosiphon","velterii","Orthosiphon","velteri",1
"Orthosiphon","villosus","Orthosiphon","bullosus",2
"Orthosiphon","villosus","Orthosiphon","viscosus",2
"Orthosiphon","viscosus","Orthosiphon","villosus",2
