"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Wikstroemia","alba","Wikstroemia","calva",2
"Wikstroemia","alberti","Wikstroemia","albertiae",2
"Wikstroemia","alberti","Wikstroemia","albertii",1
"Wikstroemia","albertiae","Wikstroemia","alberti",2
"Wikstroemia","albertiae","Wikstroemia","albertii",2
"Wikstroemia","albertii","Wikstroemia","alberti",1
"Wikstroemia","albertii","Wikstroemia","albertiae",2
"Wikstroemia","basicorda","Wikstroemia","basicordata",2
"Wikstroemia","basicordata","Wikstroemia","basicorda",2
"Wikstroemia","calva","Wikstroemia","alba",2
"Wikstroemia","caumii","Wikstroemia","chuii",2
"Wikstroemia","chinensis","Wikstroemia","techinensis",2
"Wikstroemia","chui","Wikstroemia","chuii",1
"Wikstroemia","chuii","Wikstroemia","caumii",2
"Wikstroemia","chuii","Wikstroemia","chui",1
"Wikstroemia","diffusa","Wikstroemia","effusa",2
"Wikstroemia","effusa","Wikstroemia","diffusa",2
"Wikstroemia","fargesii","Wikstroemia","forbesii",2
"Wikstroemia","forbesii","Wikstroemia","fargesii",2
"Wikstroemia","hainanensis","Wikstroemia","taiwanensis",2
"Wikstroemia","haoi","Wikstroemia","haoii",1
"Wikstroemia","haoii","Wikstroemia","haoi",1
"Wikstroemia","longepedunculata","Wikstroemia","longipedunculata",1
"Wikstroemia","longipedunculata","Wikstroemia","longepedunculata",1
"Wikstroemia","novae-caledoniae","Wikstroemia","novaecaledoniae",1
"Wikstroemia","novaecaledoniae","Wikstroemia","novae-caledoniae",1
"Wikstroemia","obovata","Wikstroemia","ovata",2
"Wikstroemia","ovata","Wikstroemia","obovata",2
"Wikstroemia","parviflora","Wikstroemia","pauciflora",2
"Wikstroemia","pauciflora","Wikstroemia","parviflora",2
"Wikstroemia","pilosa","Wikstroemia","villosa",2
"Wikstroemia","sandwicensis","Wikstroemia","sandwichensis",1
"Wikstroemia","sandwichensis","Wikstroemia","sandwicensis",1
"Wikstroemia","subspicata","Wikstroemia","subspicatus",2
"Wikstroemia","subspicatus","Wikstroemia","subspicata",2
"Wikstroemia","taiwanensis","Wikstroemia","hainanensis",2
"Wikstroemia","techinensis","Wikstroemia","chinensis",2
"Wikstroemia","villosa","Wikstroemia","pilosa",2
