"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Lasianthus","acutatus","Lasianthus","maculatus",2
"Lasianthus","biflorus","Lasianthus","tubiflorus",2
"Lasianthus","bordeni","Lasianthus","bordenii",1
"Lasianthus","bordenii","Lasianthus","bordeni",1
"Lasianthus","borneensis","Lasianthus","bruneensis",2
"Lasianthus","bracteatus","Lasianthus","bracteolatus",2
"Lasianthus","bracteolatus","Lasianthus","bracteatus",2
"Lasianthus","brevidens","Lasianthus","brevipes",2
"Lasianthus","brevipes","Lasianthus","brevidens",2
"Lasianthus","bruneensis","Lasianthus","borneensis",2
"Lasianthus","capitatus","Lasianthus","capitulatus",2
"Lasianthus","capitulatus","Lasianthus","capitatus",2
"Lasianthus","ceylanicus","Lasianthus","zeylanicus",1
"Lasianthus","conspicuus","Lasianthus","inconspicuus",2
"Lasianthus","cordatus","Lasianthus","coronatus",2
"Lasianthus","coronatus","Lasianthus","cordatus",2
"Lasianthus","dalatensis","Lasianthus","malaiensis",2
"Lasianthus","dalatensis","Lasianthus","yalaensis",2
"Lasianthus","densifolius","Lasianthus","tenuifolius",2
"Lasianthus","fordii","Lasianthus","wardii",2
"Lasianthus","gainii","Lasianthus","mannii",2
"Lasianthus","gainii","Lasianthus","naikii",2
"Lasianthus","glomeriflorus","Lasianthus","glomeruliflorus",2
"Lasianthus","glomeruliflorus","Lasianthus","glomeriflorus",2
"Lasianthus","hainanensis","Lasianthus","hiiranensis",2
"Lasianthus","hartii","Lasianthus","wardii",2
"Lasianthus","hiiranensis","Lasianthus","hainanensis",2
"Lasianthus","hirsutus","Lasianthus","hirtus",2
"Lasianthus","hirtus","Lasianthus","hirsutus",2
"Lasianthus","hispidulus","Lasianthus","hispidus",2
"Lasianthus","hispidus","Lasianthus","hispidulus",2
"Lasianthus","hoaensis","Lasianthus","honbaensis",2
"Lasianthus","honbaensis","Lasianthus","hoaensis",2
"Lasianthus","inconspicuus","Lasianthus","conspicuus",2
"Lasianthus","iteodes","Lasianthus","iteoides",1
"Lasianthus","iteoides","Lasianthus","iteodes",1
"Lasianthus","kerrii","Lasianthus","kurzii",2
"Lasianthus","koi","Lasianthus","lei",2
"Lasianthus","kurzii","Lasianthus","kerrii",2
"Lasianthus","lanceolatus","Lasianthus","lineolatus",2
"Lasianthus","lanceolatus","Lasianthus","oblanceolatus",2
"Lasianthus","lancifolius","Lasianthus","latifolius",2
"Lasianthus","lancifolius","Lasianthus","longifolius",2
"Lasianthus","lancilimbus","Lasianthus","lancilobus",2
"Lasianthus","lancilobus","Lasianthus","lancilimbus",2
"Lasianthus","latifolius","Lasianthus","lancifolius",2
"Lasianthus","lei","Lasianthus","koi",2
"Lasianthus","leocarpus","Lasianthus","leucocarpus",2
"Lasianthus","leucocarpus","Lasianthus","leocarpus",2
"Lasianthus","lineolatus","Lasianthus","lanceolatus",2
"Lasianthus","longifolius","Lasianthus","lancifolius",2
"Lasianthus","longifolius","Lasianthus","oblongifolius",2
"Lasianthus","macrocalyx","Lasianthus","microcalyx",1
"Lasianthus","maculatus","Lasianthus","acutatus",2
