"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Callianthe","amoena","Callianthe","amoenum",2
"Callianthe","amoenum","Callianthe","amoena",2
"Callianthe","arborea","Callianthe","arboreum",2
"Callianthe","arboreum","Callianthe","arborea",2
"Callianthe","bedfordiana","Callianthe","bedfordianum",2
"Callianthe","bedfordianum","Callianthe","bedfordiana",2
"Callianthe","collae","Callianthe","collaei",1
"Callianthe","collaei","Callianthe","collae",1
"Callianthe","cyclonervosa","Callianthe","cyclonervosum",2
"Callianthe","cyclonervosum","Callianthe","cyclonervosa",2
"Callianthe","diantha","Callianthe","dianthum",2
"Callianthe","dianthum","Callianthe","diantha",2
"Callianthe","flava","Callianthe","laxa",2
"Callianthe","fluviatile","Callianthe","fluviatilis",2
"Callianthe","fluviatilis","Callianthe","fluviatile",2
"Callianthe","geminiflora","Callianthe","geminiflorum",2
"Callianthe","geminiflorum","Callianthe","geminiflora",2
"Callianthe","inaequale","Callianthe","inaequalis",2
"Callianthe","inaequalis","Callianthe","inaequale",2
"Callianthe","jaliscana","Callianthe","jaliscanum",2
"Callianthe","jaliscanum","Callianthe","jaliscana",2
"Callianthe","jujuiense","Callianthe","jujuiensis",2
"Callianthe","jujuiensis","Callianthe","jujuiense",2
"Callianthe","lanata","Callianthe","lanatum",2
"Callianthe","lanatum","Callianthe","lanata",2
"Callianthe","latipetala","Callianthe","latipetalum",2
"Callianthe","latipetalum","Callianthe","latipetala",2
"Callianthe","laxa","Callianthe","flava",2
"Callianthe","laxa","Callianthe","laxum",2
"Callianthe","laxum","Callianthe","laxa",2
"Callianthe","longifolia","Callianthe","longifolium",2
"Callianthe","longifolium","Callianthe","longifolia",2
"Callianthe","macrantha","Callianthe","macranthum",2
"Callianthe","macranthum","Callianthe","macrantha",2
"Callianthe","macranthum","Callianthe","micranthum",1
"Callianthe","malmeana","Callianthe","malmeanum",2
"Callianthe","malmeanum","Callianthe","malmeana",2
"Callianthe","megapotamica","Callianthe","megapotamicum",2
"Callianthe","megapotamicum","Callianthe","megapotamica",2
"Callianthe","micranthum","Callianthe","macranthum",1
"Callianthe","monteiroae","Callianthe","monteiroi",2
"Callianthe","monteiroi","Callianthe","monteiroae",2
"Callianthe","mourae","Callianthe","mouraei",1
"Callianthe","mourae","Callianthe","mourei",2
"Callianthe","mouraei","Callianthe","mourae",1
"Callianthe","mouraei","Callianthe","mourei",1
"Callianthe","mourei","Callianthe","mourae",2
"Callianthe","mourei","Callianthe","mouraei",1
"Callianthe","nivea","Callianthe","niveum",2
"Callianthe","niveum","Callianthe","nivea",2
"Callianthe","pachecoana","Callianthe","pachecoanum",2
"Callianthe","pachecoanum","Callianthe","pachecoana",2
"Callianthe","paeoniiflora","Callianthe","paeoniiflorum",2
"Callianthe","paeoniiflorum","Callianthe","paeoniiflora",2
"Callianthe","pauciflora","Callianthe","pauciflorum",2
"Callianthe","pauciflorum","Callianthe","pauciflora",2
"Callianthe","peruviana","Callianthe","peruvianum",2
"Callianthe","peruvianum","Callianthe","peruviana",2
"Callianthe","petiolare","Callianthe","petiolaris",2
"Callianthe","petiolaris","Callianthe","petiolare",2
"Callianthe","picta","Callianthe","pictum",2
"Callianthe","pictum","Callianthe","picta",2
"Callianthe","rufinerva","Callianthe","rufinerve",1
"Callianthe","rufinerva","Callianthe","rufinervis",2
"Callianthe","rufinerve","Callianthe","rufinerva",1
"Callianthe","rufinerve","Callianthe","rufinervis",2
"Callianthe","rufinervis","Callianthe","rufinerva",2
"Callianthe","rufinervis","Callianthe","rufinerve",2
"Callianthe","scabrida","Callianthe","scabridum",2
"Callianthe","scabridum","Callianthe","scabrida",2
"Callianthe","schenckii","Callianthe","schenkii",1
"Callianthe","schenkii","Callianthe","schenckii",1
"Callianthe","sellovianum","Callianthe","sellowianum",1
"Callianthe","sellowiana","Callianthe","sellowianum",2
"Callianthe","sellowianum","Callianthe","sellovianum",1
"Callianthe","sellowianum","Callianthe","sellowiana",2
"Callianthe","senile","Callianthe","senilis",2
"Callianthe","senilis","Callianthe","senile",2
"Callianthe","striata","Callianthe","striatum",2
"Callianthe","striatum","Callianthe","striata",2
"Callianthe","sylvatica","Callianthe","sylvaticum",2
"Callianthe","sylvaticum","Callianthe","sylvatica",2
"Callianthe","thompsoniae","Callianthe","thompsonii",2
"Callianthe","thompsonii","Callianthe","thompsoniae",2
"Callianthe","venosa","Callianthe","venosum",2
"Callianthe","venosum","Callianthe","venosa",2
"Callianthe","vexillaria","Callianthe","vexillarium",2
"Callianthe","vexillarium","Callianthe","vexillaria",2
