"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Taxotrophis","crenata","Taxotrophis","crenatus",2
"Taxotrophis","crenatus","Taxotrophis","crenata",2
"Taxotrophis","ilicifolia","Taxotrophis","ilicifolius",2
"Taxotrophis","ilicifolius","Taxotrophis","ilicifolia",2
"Taxotrophis","laxiflora","Taxotrophis","laxiflorus",2
"Taxotrophis","laxiflorus","Taxotrophis","laxiflora",2
"Taxotrophis","macrophylla","Taxotrophis","macrophyllus",2
"Taxotrophis","macrophylla","Taxotrophis","microphylla",1
"Taxotrophis","macrophyllus","Taxotrophis","macrophylla",2
"Taxotrophis","macrophyllus","Taxotrophis","microphyllus",1
"Taxotrophis","microphylla","Taxotrophis","macrophylla",1
"Taxotrophis","microphylla","Taxotrophis","microphyllus",2
"Taxotrophis","microphyllus","Taxotrophis","macrophyllus",1
"Taxotrophis","microphyllus","Taxotrophis","microphylla",2
"Taxotrophis","spinosa","Taxotrophis","spinosus",2
"Taxotrophis","spinosus","Taxotrophis","spinosa",2
"Taxotrophis","zeylanica","Taxotrophis","zeylanicus",2
"Taxotrophis","zeylanicus","Taxotrophis","zeylanica",2
