"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Pelea","adscendens","Pelea","descendens",2
"Pelea","cinereops","Pelea","cinerops",1
"Pelea","cinerops","Pelea","cinereops",1
"Pelea","clusiaefolia","Pelea","clusiifolia",2
"Pelea","clusiifolia","Pelea","clusiaefolia",2
"Pelea","descendens","Pelea","adscendens",2
"Pelea","haleakalae","Pelea","haleakalana",2
"Pelea","haleakalae","Pelea","haleakalii",2
"Pelea","haleakalana","Pelea","haleakalae",2
"Pelea","haleakalii","Pelea","haleakalae",2
"Pelea","hawaiensis","Pelea","hawaiiensis",1
"Pelea","hawaiensis","Pelea","kavaiensis",2
"Pelea","hawaiiensis","Pelea","hawaiensis",1
"Pelea","hiiakae","Pelea","hosakae",2
"Pelea","hosakae","Pelea","hiiakae",2
"Pelea","kaalae","Pelea","nealae",2
"Pelea","kaalaensis","Pelea","kauaensis",2
"Pelea","kauaensis","Pelea","kaalaensis",2
"Pelea","kauaensis","Pelea","kavaiensis",2
"Pelea","kavaiensis","Pelea","hawaiensis",2
"Pelea","kavaiensis","Pelea","kauaensis",2
"Pelea","lanceolata","Pelea","oblanceolata",2
"Pelea","nealae","Pelea","kaalae",2
"Pelea","nealae","Pelea","nealiae",1
"Pelea","nealiae","Pelea","nealae",1
"Pelea","oblanceolata","Pelea","lanceolata",2
"Pelea","oblongifolia","Pelea","oblongifoloa",1
"Pelea","oblongifoloa","Pelea","oblongifolia",1
"Pelea","obovata","Pelea","ovata",2
"Pelea","ovata","Pelea","obovata",2
"Pelea","sapotaefolia","Pelea","sapotifolia",2
"Pelea","sapotifolia","Pelea","sapotaefolia",2
"Pelea","ukeleteensis","Pelea","ukuleleensis",2
"Pelea","ukuleleensis","Pelea","ukeleteensis",2
"Pelea","wawraeana","Pelea","wawreana",1
"Pelea","wawreana","Pelea","wawraeana",1
