"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Eriosema","adami","Eriosema","adamii",1
"Eriosema","adamii","Eriosema","adami",1
"Eriosema","affine","Eriosema","affinis",2
"Eriosema","affinis","Eriosema","affine",2
"Eriosema","albo-griseum","Eriosema","albogriseum",1
"Eriosema","albogriseum","Eriosema","albo-griseum",1
"Eriosema","barbata","Eriosema","barbatum",2
"Eriosema","barbatum","Eriosema","barbata",2
"Eriosema","bojeriana","Eriosema","bojerianum",2
"Eriosema","bojeriana","Eriosema","bujeriana",1
"Eriosema","bojerianum","Eriosema","bojeriana",2
"Eriosema","bojerianum","Eriosema","bujerianum",1
"Eriosema","brachybotrya","Eriosema","brachybotrys",1
"Eriosema","brachybotrys","Eriosema","brachybotrya",1
"Eriosema","bujeriana","Eriosema","bojeriana",1
"Eriosema","bujeriana","Eriosema","bujerianum",2
"Eriosema","bujerianum","Eriosema","bojerianum",1
"Eriosema","bujerianum","Eriosema","bujeriana",2
"Eriosema","chinense","Eriosema","shirense",2
"Eriosema","durnfordense","Eriosema","durnfordensis",2
"Eriosema","durnfordense","Eriosema","durnforense",1
"Eriosema","durnfordensis","Eriosema","durnfordense",2
"Eriosema","durnfordensis","Eriosema","durnforensis",1
"Eriosema","durnforense","Eriosema","durnfordense",1
"Eriosema","durnforense","Eriosema","durnforensis",2
"Eriosema","durnforensis","Eriosema","durnfordensis",1
"Eriosema","durnforensis","Eriosema","durnforense",2
"Eriosema","engleranum","Eriosema","englerianum",1
"Eriosema","englerianum","Eriosema","engleranum",1
"Eriosema","erectum","Eriosema","preptum",2
"Eriosema","flaviflorum","Eriosema","laxiflorum",2
"Eriosema","fusiforme","Eriosema","fusiformis",2
"Eriosema","fusiformis","Eriosema","fusiforme",2
"Eriosema","gilletii","Eriosema","gilletti",1
"Eriosema","gilletti","Eriosema","gilletii",1
"Eriosema","glaziouvii","Eriosema","glaziovii",1
"Eriosema","glaziovii","Eriosema","glaziouvii",1
"Eriosema","harmsiana","Eriosema","harmsianum",2
"Eriosema","harmsianum","Eriosema","harmsiana",2
"Eriosema","holophyllum","Eriosema","lobophyllum",2
"Eriosema","incanum","Eriosema","nanum",2
"Eriosema","insigne","Eriosema","insignis",2
"Eriosema","insignis","Eriosema","insigne",2
"Eriosema","lancifolium","Eriosema","latifolium",2
"Eriosema","lancifolium","Eriosema","linifolium",2
"Eriosema","lancifolium","Eriosema","longifolium",2
"Eriosema","latericola","Eriosema","lateriticola",2
"Eriosema","lateriticola","Eriosema","latericola",2
"Eriosema","latifolium","Eriosema","lancifolium",2
"Eriosema","latifolium","Eriosema","linifolium",2
"Eriosema","laxiflorum","Eriosema","flaviflorum",2
"Eriosema","linifolium","Eriosema","lancifolium",2
"Eriosema","linifolium","Eriosema","latifolium",2
"Eriosema","linifolium","Eriosema","longifolium",2
"Eriosema","lobophyllum","Eriosema","holophyllum",2
"Eriosema","longiflorum","Eriosema","longifolium",2
"Eriosema","longifolium","Eriosema","lancifolium",2
"Eriosema","longifolium","Eriosema","linifolium",2
"Eriosema","longifolium","Eriosema","longiflorum",2
"Eriosema","macrostipula","Eriosema","macrostipulum",2
"Eriosema","macrostipulatum","Eriosema","macrostipulum",2
"Eriosema","macrostipulum","Eriosema","macrostipula",2
"Eriosema","macrostipulum","Eriosema","macrostipulatum",2
"Eriosema","manikense","Eriosema","manikensis",2
"Eriosema","manikensis","Eriosema","manikense",2
"Eriosema","monticola","Eriosema","monticolum",2
"Eriosema","monticolum","Eriosema","monticola",2
"Eriosema","nanum","Eriosema","incanum",2
"Eriosema","parviflorum","Eriosema","pauciflorum",2
"Eriosema","parviflorum","Eriosema","sparsiflorum",2
"Eriosema","pauciflorum","Eriosema","parviflorum",2
"Eriosema","pilosum","Eriosema","villosum",2
"Eriosema","podostachyum","Eriosema","polystachyum",2
"Eriosema","polystachyum","Eriosema","podostachyum",2
"Eriosema","preptum","Eriosema","erectum",2
"Eriosema","psoraleoides","Eriosema","psoraloides",1
"Eriosema","psoraloides","Eriosema","psoraleoides",1
"Eriosema","ramosum","Eriosema","rugosum",2
"Eriosema","rufa","Eriosema","rufum",2
"Eriosema","rufum","Eriosema","rufa",2
"Eriosema","rugosum","Eriosema","ramosum",2
"Eriosema","sericeum","Eriosema","strictum",2
"Eriosema","shirense","Eriosema","chinense",2
"Eriosema","sparsiflorum","Eriosema","parviflorum",2
"Eriosema","staneranum","Eriosema","stanerianum",1
"Eriosema","stanerianum","Eriosema","staneranum",1
"Eriosema","strictum","Eriosema","sericeum",2
"Eriosema","trinerve","Eriosema","trinervia",2
"Eriosema","trinervia","Eriosema","trinerve",2
"Eriosema","tuberosa","Eriosema","tuberosum",2
"Eriosema","tuberosum","Eriosema","tuberosa",2
"Eriosema","villosum","Eriosema","pilosum",2
