"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Capsicum","albescens","Capsicum","pubescens",2
"Capsicum","campylopodium","Capsicum","campylopodum",1
"Capsicum","campylopodum","Capsicum","campylopodium",1
"Capsicum","cerasiflorum","Capsicum","crassiflorum",2
"Capsicum","chinense","Capsicum","sinense",2
"Capsicum","conoide","Capsicum","conoides",1
"Capsicum","conoide","Capsicum","conoideum",2
"Capsicum","conoides","Capsicum","conoide",1
"Capsicum","conoides","Capsicum","conoideum",2
"Capsicum","conoideum","Capsicum","conoide",2
"Capsicum","conoideum","Capsicum","conoides",2
"Capsicum","crassiflorum","Capsicum","cerasiflorum",2
"Capsicum","cydoniaeforme","Capsicum","cydoniforme",2
"Capsicum","cydoniforme","Capsicum","cydoniaeforme",2
"Capsicum","eriolarnyx","Capsicum","eriolarynx",1
"Capsicum","eriolarynx","Capsicum","eriolarnyx",1
"Capsicum","fasciculatum","Capsicum","fasiculatum",1
"Capsicum","fasiculatum","Capsicum","fasciculatum",1
"Capsicum","galapagense","Capsicum","galapagoense",1
"Capsicum","galapagoense","Capsicum","galapagense",1
"Capsicum","galapagoense","Capsicum","galapagoensis",2
"Capsicum","galapagoensis","Capsicum","galapagoense",2
"Capsicum","glomeruliflorum","Capsicum","glomuliflorum",2
"Capsicum","glomuliflorum","Capsicum","glomeruliflorum",2
"Capsicum","hispidum","Capsicum","viscidum",2
"Capsicum","longifolium","Capsicum","oblongifolium",2
"Capsicum","macranthum","Capsicum","micranthum",1
"Capsicum","macrophyllum","Capsicum","microphyllum",1
"Capsicum","micranthum","Capsicum","macranthum",1
"Capsicum","microcarpnm","Capsicum","microcarpon",2
"Capsicum","microcarpnm","Capsicum","microcarpum",1
"Capsicum","microcarpon","Capsicum","microcarpnm",2
"Capsicum","microcarpon","Capsicum","microcarpum",2
"Capsicum","microcarpum","Capsicum","microcarpnm",1
"Capsicum","microcarpum","Capsicum","microcarpon",2
"Capsicum","microphyllum","Capsicum","macrophyllum",1
"Capsicum","mirum","Capsicum","nigrum",2
"Capsicum","nigrum","Capsicum","mirum",2
"Capsicum","oblongifolium","Capsicum","longifolium",2
"Capsicum","olivaeforme","Capsicum","oliviforme",2
"Capsicum","oliviforme","Capsicum","olivaeforme",2
"Capsicum","pubescens","Capsicum","albescens",2
"Capsicum","rhombodeum","Capsicum","rhomboideum",1
"Capsicum","rhomboideum","Capsicum","rhombodeum",1
"Capsicum","silvaticum","Capsicum","siyvaticum",1
"Capsicum","silvaticum","Capsicum","sylvaticum",1
"Capsicum","sinense","Capsicum","chinense",2
"Capsicum","siyvaticum","Capsicum","silvaticum",1
"Capsicum","siyvaticum","Capsicum","sylvaticum",2
"Capsicum","sphaericum","Capsicum","sphaerium",1
"Capsicum","sphaerium","Capsicum","sphaericum",1
"Capsicum","subulatum","Capsicum","ustulatum",2
"Capsicum","sylvaticum","Capsicum","silvaticum",1
"Capsicum","sylvaticum","Capsicum","siyvaticum",2
"Capsicum","ustulatum","Capsicum","subulatum",2
"Capsicum","viscidum","Capsicum","hispidum",2
