"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Eupatorium","adamantinum","Eupatorium","adamantium",1
"Eupatorium","adamantium","Eupatorium","adamantinum",1
"Eupatorium","ageratifolium","Eupatorium","geranifolium",2
"Eupatorium","albicaule","Eupatorium","lanicaule",2
"Eupatorium","angustifolium","Eupatorium","ligustifolium",2
"Eupatorium","anisochroma","Eupatorium","anisochromum",2
"Eupatorium","anisochromum","Eupatorium","anisochroma",2
"Eupatorium","araliaefolium","Eupatorium","araliifolium",2
"Eupatorium","araliifolium","Eupatorium","araliaefolium",2
"Eupatorium","aristei","Eupatorium","triste",2
"Eupatorium","armani","Eupatorium","armanii",1
"Eupatorium","armani","Eupatorium","urbani",2
"Eupatorium","armanii","Eupatorium","armani",1
"Eupatorium","armanii","Eupatorium","ekmanii",2
"Eupatorium","armanii","Eupatorium","urbanii",2
"Eupatorium","arrayanum","Eupatorium","parayanum",2
"Eupatorium","arthodes","Eupatorium","arthrodes",1
"Eupatorium","arthrodes","Eupatorium","arthodes",1
"Eupatorium","articulatum","Eupatorium","auriculatum",2
"Eupatorium","articulatum","Eupatorium","reticulatum",2
"Eupatorium","ascendens","Eupatorium","scandens",2
"Eupatorium","astellerum","Eupatorium","astillerum",1
"Eupatorium","astillerum","Eupatorium","astellerum",1
"Eupatorium","auriculatum","Eupatorium","articulatum",2
"Eupatorium","badium","Eupatorium","lasium",2
"Eupatorium","bahamense","Eupatorium","panamense",2
"Eupatorium","bahamense","Eupatorium","paramense",2
"Eupatorium","bahamense","Eupatorium","tatamense",2
"Eupatorium","ballii","Eupatorium","bangii",2
"Eupatorium","bangii","Eupatorium","ballii",2
"Eupatorium","bartsiaefolium","Eupatorium","bartsiifolium",2
"Eupatorium","bartsiifolium","Eupatorium","bartsiaefolium",2
"Eupatorium","bellidifolium","Eupatorium","celtidifolium",2
"Eupatorium","betulaefolium","Eupatorium","betulifolium",2
"Eupatorium","betulifolium","Eupatorium","betulaefolium",2
"Eupatorium","bicolor","Eupatorium","discolor",2
"Eupatorium","bigelovii","Eupatorium","bigelowii",1
