"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Sonchus","acanthoides","Sonchus","zacinthoides",2
"Sonchus","albanus","Sonchus","alpinus",2
"Sonchus","alpinus","Sonchus","albanus",2
"Sonchus","aszureus","Sonchus","azureus",1
"Sonchus","azureus","Sonchus","aszureus",1
"Sonchus","bipontini","Sonchus","bipontinii",1
"Sonchus","bipontinii","Sonchus","bipontini",1
"Sonchus","bocconei","Sonchus","bocconi",1
"Sonchus","bocconi","Sonchus","bocconei",1
"Sonchus","brachylobus","Sonchus","brachyotus",2
"Sonchus","brachyotus","Sonchus","brachylobus",2
"Sonchus","canadensis","Sonchus","canariensis",2
"Sonchus","canariensis","Sonchus","canadensis",2
"Sonchus","cassianus","Sonchus","cassinianus",2
"Sonchus","cassinianus","Sonchus","cassianus",2
"Sonchus","cordifolius","Sonchus","crocifolius",2
"Sonchus","crocifolius","Sonchus","cordifolius",2
"Sonchus","fragilis","Sonchus","gracilis",2
"Sonchus","glaucus","Sonchus","graecus",2
"Sonchus","gomeraensis","Sonchus","gomerensis",1
"Sonchus","gomerensis","Sonchus","gomeraensis",1
"Sonchus","gonzalezpadroni","Sonchus","gonzalezpadronii",1
"Sonchus","gonzalezpadronii","Sonchus","gonzalezpadroni",1
"Sonchus","goraeensis","Sonchus","gorgadensis",2
"Sonchus","gorgadensis","Sonchus","goraeensis",2
"Sonchus","gracilis","Sonchus","fragilis",2
"Sonchus","graecus","Sonchus","glaucus",2
"Sonchus","hispida","Sonchus","hispidus",2
"Sonchus","hispidulus","Sonchus","hispidus",2
"Sonchus","hispidus","Sonchus","hispida",2
"Sonchus","hispidus","Sonchus","hispidulus",2
"Sonchus","hotha","Sonchus","hothae",1
"Sonchus","hothae","Sonchus","hotha",1
"Sonchus","hyoseridifolius","Sonchus","hyoserifolius",2
"Sonchus","hyoserifolius","Sonchus","hyoseridifolius",2
"Sonchus","italicus","Sonchus","italus",2
"Sonchus","italus","Sonchus","italicus",2
"Sonchus","jacquini","Sonchus","jacquinii",1
"Sonchus","jacquinii","Sonchus","jacquini",1
"Sonchus","jacquiniocephalus","Sonchus","jaquiniocephalus",1
"Sonchus","jaquiniocephalus","Sonchus","jacquiniocephalus",1
"Sonchus","kingii","Sonchus","kirkii",2
"Sonchus","kirkii","Sonchus","kingii",2
"Sonchus","laceratus","Sonchus","lacerus",2
"Sonchus","lacerus","Sonchus","laceratus",2
"Sonchus","lampsanoides","Sonchus","lampsanoideus",1
"Sonchus","lampsanoideus","Sonchus","lampsanoides",1
"Sonchus","latifolius","Sonchus","rarifolius",2
"Sonchus","lingianus","Sonchus","tingitanus",2
"Sonchus","macranthus","Sonchus","micranthus",1
"Sonchus","macrocarpos","Sonchus","macrocarpus",1
"Sonchus","macrocarpos","Sonchus","microcarpus",2
"Sonchus","macrocarpus","Sonchus","macrocarpos",1
"Sonchus","macrocarpus","Sonchus","microcarpus",1
"Sonchus","maculiger","Sonchus","maculigerus",2
"Sonchus","maculigerus","Sonchus","maculiger",2
"Sonchus","massauensis","Sonchus","massavensis",1
"Sonchus","massauensis","Sonchus","massaviensis",2
"Sonchus","massavensis","Sonchus","massauensis",1
"Sonchus","massavensis","Sonchus","massaviensis",1
"Sonchus","massaviensis","Sonchus","massauensis",2
"Sonchus","massaviensis","Sonchus","massavensis",1
"Sonchus","megalocarpa","Sonchus","megalocarpus",2
"Sonchus","megalocarpus","Sonchus","megalocarpa",2
"Sonchus","micranthus","Sonchus","macranthus",1
"Sonchus","microcarpus","Sonchus","macrocarpos",2
"Sonchus","microcarpus","Sonchus","macrocarpus",1
"Sonchus","parviflorus","Sonchus","pauciflorus",2
"Sonchus","pauciflorus","Sonchus","parviflorus",2
"Sonchus","pinnatus","Sonchus","sinuatus",2
"Sonchus","plumerianus","Sonchus","plumierianus",1
"Sonchus","plumierianus","Sonchus","plumerianus",1
"Sonchus","pustulatus","Sonchus","ustulatus",1
"Sonchus","rarifolius","Sonchus","latifolius",2
"Sonchus","scapiforme","Sonchus","scapiformis",2
"Sonchus","scapiformis","Sonchus","scapiforme",2
"Sonchus","scorzoneraeformis","Sonchus","scorzoneriformis",2
"Sonchus","scorzoneriformis","Sonchus","scorzoneraeformis",2
"Sonchus","sespedalis","Sonchus","sexpedalis",1
"Sonchus","sexpedalis","Sonchus","sespedalis",1
"Sonchus","simplicissimus","Sonchus","simplissimus",2
"Sonchus","simplissimus","Sonchus","simplicissimus",2
"Sonchus","sinuatus","Sonchus","pinnatus",2
"Sonchus","spinosus","Sonchus","spinulosus",2
"Sonchus","spinulifoius","Sonchus","spinulifolius",1
"Sonchus","spinulifolius","Sonchus","spinulifoius",1
"Sonchus","spinulosus","Sonchus","spinosus",2
"Sonchus","squamosus","Sonchus","squarrosus",2
"Sonchus","squarrosus","Sonchus","squamosus",2
"Sonchus","suberosus","Sonchus","tuberosus",1
"Sonchus","tectifolius","Sonchus","tenuifolius",2
"Sonchus","tenuifolius","Sonchus","tectifolius",2
"Sonchus","tingitanus","Sonchus","lingianus",2
"Sonchus","tuberosus","Sonchus","suberosus",1
"Sonchus","ustulatus","Sonchus","pustulatus",1
"Sonchus","vulgare","Sonchus","vulgaris",2
"Sonchus","vulgaris","Sonchus","vulgare",2
"Sonchus","zacinthoides","Sonchus","acanthoides",2
