"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Dendrocnide","caerulea","Dendrocnide","coerulea",1
"Dendrocnide","coerulea","Dendrocnide","caerulea",1
"Dendrocnide","cordata","Dendrocnide","costata",2
"Dendrocnide","costata","Dendrocnide","cordata",2
"Dendrocnide","moroidea","Dendrocnide","moroides",1
"Dendrocnide","moroides","Dendrocnide","moroidea",1
"Dendrocnide","photiniphylla","Dendrocnide","photinophylla",1
"Dendrocnide","photinophylla","Dendrocnide","photiniphylla",1
"Dendrocnide","warburghii","Dendrocnide","warburgii",1
"Dendrocnide","warburgii","Dendrocnide","warburghii",1
