"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Myroxylon","bahamense","Myroxylon","panamense",2
"Myroxylon","callophyllum","Myroxylon","calophyllum",1
"Myroxylon","calophyllum","Myroxylon","callophyllum",1
"Myroxylon","digymum","Myroxylon","digynum",1
"Myroxylon","digynum","Myroxylon","digymum",1
"Myroxylon","erythroxyla","Myroxylon","erythroxylum",2
"Myroxylon","erythroxylum","Myroxylon","erythroxyla",2
"Myroxylon","obovatum","Myroxylon","ovatum",2
"Myroxylon","ovatum","Myroxylon","obovatum",2
"Myroxylon","panamense","Myroxylon","bahamense",2
"Myroxylon","pedicellata","Myroxylon","pedicellatum",2
"Myroxylon","pedicellatum","Myroxylon","pedicellata",2
"Myroxylon","peruifera","Myroxylon","peruiferum",2
"Myroxylon","peruiferum","Myroxylon","peruifera",2
"Myroxylon","punctata","Myroxylon","punctatum",2
"Myroxylon","punctatum","Myroxylon","punctata",2
"Myroxylon","sonsonatense","Myroxylon","sonsouatense",1
"Myroxylon","sonsouatense","Myroxylon","sonsonatense",1
"Myroxylon","tweedieanum","Myroxylon","tweedyanum",2
"Myroxylon","tweedyanum","Myroxylon","tweedieanum",2
