"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Aleurites","eocenica","Aleurites","miocenica",2
"Aleurites","japonicus","Aleurites","javanicus",2
"Aleurites","javanicus","Aleurites","japonicus",2
"Aleurites","laccifer","Aleurites","laccifera",1
"Aleurites","laccifera","Aleurites","laccifer",1
"Aleurites","lanceolata","Aleurites","lanceolatus",2
"Aleurites","lanceolatus","Aleurites","lanceolata",2
"Aleurites","lobata","Aleurites","lobatus",2
"Aleurites","lobatus","Aleurites","lobata",2
"Aleurites","miocenica","Aleurites","eocenica",2
"Aleurites","moluccana","Aleurites","moluccanus",2
"Aleurites","moluccanus","Aleurites","moluccana",2
