"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Jacksonia","clarkei","Jacksonia","clarkii",1
"Jacksonia","clarkii","Jacksonia","clarkei",1
"Jacksonia","lehmanni","Jacksonia","lehmannii",1
"Jacksonia","lehmannii","Jacksonia","lehmanni",1
"Jacksonia","nitida","Jacksonia","rigida",2
"Jacksonia","pendens","Jacksonia","pungens",2
"Jacksonia","petrophiliodes","Jacksonia","petrophiloides",1
"Jacksonia","petrophiloides","Jacksonia","petrophiliodes",1
"Jacksonia","pungens","Jacksonia","pendens",2
"Jacksonia","rhadinoclada","Jacksonia","rhadinoclona",2
"Jacksonia","rhadinoclona","Jacksonia","rhadinoclada",2
"Jacksonia","rigida","Jacksonia","nitida",2
"Jacksonia","sericea","Jacksonia","stricta",2
"Jacksonia","stackhousei","Jacksonia","stackhousii",1
"Jacksonia","stackhousii","Jacksonia","stackhousei",1
"Jacksonia","stricta","Jacksonia","sericea",2
