"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Gomphia","americana","Gomphia","mexicana",2
"Gomphia","cassinefolia","Gomphia","cassinifolia",1
"Gomphia","cassinifolia","Gomphia","cassinefolia",1
"Gomphia","ceylanica","Gomphia","zeylanica",1
"Gomphia","grandiflora","Gomphia","grandifolia",2
"Gomphia","grandifolia","Gomphia","grandiflora",2
"Gomphia","hiernii","Gomphia","miersii",2
"Gomphia","ilicifolia","Gomphia","salicifolia",2
"Gomphia","latifolia","Gomphia","laurifolia",2
"Gomphia","laurifolia","Gomphia","latifolia",2
"Gomphia","longifolia","Gomphia","oblongifolia",2
"Gomphia","macrophylla","Gomphia","microphylla",1
"Gomphia","mexicana","Gomphia","americana",2
"Gomphia","microphylla","Gomphia","macrophylla",1
"Gomphia","miersii","Gomphia","hiernii",2
"Gomphia","oblongifolia","Gomphia","longifolia",2
"Gomphia","oleaefolia","Gomphia","oleifolia",2
"Gomphia","oleifolia","Gomphia","oleaefolia",2
"Gomphia","parviflora","Gomphia","parvifolia",2
"Gomphia","parvifolia","Gomphia","parviflora",2
"Gomphia","parvifolia","Gomphia","pyrifolia",2
"Gomphia","perseaefolia","Gomphia","perseifolia",2
"Gomphia","perseifolia","Gomphia","perseaefolia",2
"Gomphia","pyrifolia","Gomphia","parvifolia",2
"Gomphia","salicifolia","Gomphia","ilicifolia",2
"Gomphia","serrata","Gomphia","serratula",2
"Gomphia","serrata","Gomphia","serrulata",2
"Gomphia","serrata","Gomphia","striata",2
"Gomphia","serratula","Gomphia","serrata",2
"Gomphia","serrulata","Gomphia","serrata",2
"Gomphia","stipulacea","Gomphia","stipulata",2
"Gomphia","stipulata","Gomphia","stipulacea",2
"Gomphia","striata","Gomphia","serrata",2
"Gomphia","zeylanica","Gomphia","ceylanica",1
