"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Hyptis","acuta","Hyptis","alata",2
"Hyptis","acuta","Hyptis","arguta",2
"Hyptis","acutifolia","Hyptis","argutifolia",2
"Hyptis","alata","Hyptis","acuta",2
"Hyptis","alata","Hyptis","lanata",2
"Hyptis","alata","Hyptis","ovata",2
"Hyptis","albida","Hyptis","arida",2
"Hyptis","albida","Hyptis","calida",2
"Hyptis","alpestris","Hyptis","campestris",2
"Hyptis","althaeaefolia","Hyptis","althaeifolia",2
"Hyptis","althaeaefolia","Hyptis","altheaefolia",1
"Hyptis","althaeifolia","Hyptis","althaeaefolia",2
"Hyptis","althaeifolia","Hyptis","altheaefolia",2
"Hyptis","altheaefolia","Hyptis","althaeaefolia",1
"Hyptis","altheaefolia","Hyptis","althaeifolia",2
"Hyptis","amaurocaulis","Hyptis","amaurocaulos",1
"Hyptis","amaurocaulos","Hyptis","amaurocaulis",1
"Hyptis","ammotricha","Hyptis","ammotropha",2
"Hyptis","ammotropha","Hyptis","ammotricha",2
"Hyptis","angulosa","Hyptis","rugulosa",2
"Hyptis","angustifolia","Hyptis","argutifolia",2
"Hyptis","apertiflora","Hyptis","apertifolia",2
"Hyptis","apertifolia","Hyptis","apertiflora",2
"Hyptis","apertifolia","Hyptis","asperifolia",2
"Hyptis","arenaria","Hyptis","lagenaria",2
"Hyptis","arguta","Hyptis","acuta",2
"Hyptis","argutifolia","Hyptis","acutifolia",2
"Hyptis","argutifolia","Hyptis","angustifolia",2
"Hyptis","arida","Hyptis","albida",2
"Hyptis","arida","Hyptis","calida",2
"Hyptis","arida","Hyptis","lurida",2
"Hyptis","arida","Hyptis","sorida",2
"Hyptis","aristata","Hyptis","aristulata",2
"Hyptis","aristata","Hyptis","crispata",2
"Hyptis","aristulata","Hyptis","aristata",2
"Hyptis","ascendens","Hyptis","scandens",2
"Hyptis","asperifolia","Hyptis","apertifolia",2
"Hyptis","bicolor","Hyptis","discolor",2
"Hyptis","brachyphylla","Hyptis","pachyphylla",2
"Hyptis","caduca","Hyptis","radula",2
"Hyptis","caerulea","Hyptis","coerulea",1
"Hyptis","calida","Hyptis","albida",2
"Hyptis","calida","Hyptis","arida",2
"Hyptis","calida","Hyptis","candida",2
"Hyptis","calycina","Hyptis","salicina",2
"Hyptis","campestris","Hyptis","alpestris",2
"Hyptis","cana","Hyptis","incana",2
"Hyptis","cana","Hyptis","maya",2
"Hyptis","candida","Hyptis","calida",2
"Hyptis","caprariaefolia","Hyptis","caprariifolia",2
"Hyptis","caprariifolia","Hyptis","caprariaefolia",2
"Hyptis","caronensis","Hyptis","paranensis",2
"Hyptis","caudata","Hyptis","cordata",2
"Hyptis","coccinea","Hyptis","concinna",2
"Hyptis","coerulea","Hyptis","caerulea",1
"Hyptis","concinna","Hyptis","coccinea",2
"Hyptis","conferta","Hyptis","congesta",2
"Hyptis","congesta","Hyptis","conferta",2
"Hyptis","cordata","Hyptis","caudata",2
"Hyptis","crenata","Hyptis","cretata",1
"Hyptis","crenata","Hyptis","crinita",2
"Hyptis","crenata","Hyptis","cuneata",2
"Hyptis","cretata","Hyptis","crenata",1
"Hyptis","crinita","Hyptis","crenata",2
"Hyptis","criocauloides","Hyptis","eriocauloides",1
"Hyptis","crispata","Hyptis","aristata",2
"Hyptis","cualensis","Hyptis","cubensis",2
"Hyptis","cubensis","Hyptis","cualensis",2
"Hyptis","cuneata","Hyptis","crenata",2
"Hyptis","cymosa","Hyptis","cymulosa",2
"Hyptis","cymosa","Hyptis","ramosa",2
"Hyptis","cymulosa","Hyptis","cymosa",2
"Hyptis","deliculata","Hyptis","reticulata",2
"Hyptis","deltifolia","Hyptis","densifolia",2
"Hyptis","densiflora","Hyptis","densifolia",2
"Hyptis","densiflora","Hyptis","tenuiflora",2
"Hyptis","densifolia","Hyptis","deltifolia",2
"Hyptis","densifolia","Hyptis","densiflora",2
"Hyptis","densifolia","Hyptis","tenuifolia",2
"Hyptis","dictyodea","Hyptis","dyctiodea",2
"Hyptis","diffusa","Hyptis","effusa",2
"Hyptis","digitata","Hyptis","dilatata",2
"Hyptis","dilatata","Hyptis","digitata",2
"Hyptis","discolor","Hyptis","bicolor",2
"Hyptis","duplicato-dentata","Hyptis","duplicatodentata",1
"Hyptis","duplicatodentata","Hyptis","duplicato-dentata",1
"Hyptis","durifolia","Hyptis","laurifolia",2
"Hyptis","durifolia","Hyptis","marifolia",2
"Hyptis","dyctiodea","Hyptis","dictyodea",2
"Hyptis","effusa","Hyptis","diffusa",2
"Hyptis","elegans","Hyptis","inelegans",2
"Hyptis","eriocauloides","Hyptis","criocauloides",1
"Hyptis","eriocephala","Hyptis","idiocephala",2
"Hyptis","eriocephala","Hyptis","leiocephala",2
"Hyptis","eriocephala","Hyptis","tricephala",2
"Hyptis","ferruginea","Hyptis","ferruginosa",2
"Hyptis","ferruginosa","Hyptis","ferruginea",2
"Hyptis","florida","Hyptis","floridana",2
"Hyptis","florida","Hyptis","lurida",2
"Hyptis","florida","Hyptis","sorida",2
"Hyptis","floridana","Hyptis","florida",2
"Hyptis","glaziouvii","Hyptis","glaziovii",1
"Hyptis","glaziovii","Hyptis","glaziouvii",1
"Hyptis","graveolens","Hyptis","suaveolens",2
"Hyptis","havanensis","Hyptis","paranensis",2
"Hyptis","humilis","Hyptis","similis",2
"Hyptis","hypoglauca","Hyptis","hypoleuca",2
"Hyptis","hypoleuca","Hyptis","hypoglauca",2
"Hyptis","idiocephala","Hyptis","eriocephala",2
"Hyptis","idiocephala","Hyptis","leiocephala",2
"Hyptis","imbricata","Hyptis","muricata",2
"Hyptis","incana","Hyptis","cana",2
"Hyptis","incana","Hyptis","incisa",2
"Hyptis","incisa","Hyptis","incana",2
"Hyptis","indora","Hyptis","inodora",1
"Hyptis","inelegans","Hyptis","elegans",2
"Hyptis","inodora","Hyptis","indora",1
"Hyptis","insularis","Hyptis","singularis",2
"Hyptis","lagenaria","Hyptis","arenaria",2
"Hyptis","lamiifolia","Hyptis","latifolia",2
"Hyptis","lamiifolia","Hyptis","laurifolia",2
"Hyptis","lanata","Hyptis","alata",2
"Hyptis","lanata","Hyptis","lobata",2
"Hyptis","laniflora","Hyptis","laxiflora",1
"Hyptis","laniflora","Hyptis","longiflora",2
"Hyptis","lantanaefolia","Hyptis","lantanifolia",2
"Hyptis","lantanifolia","Hyptis","lantanaefolia",2
"Hyptis","lantanifolia","Hyptis","platanifolia",2
"Hyptis","lappacea","Hyptis","lappulacea",2
"Hyptis","lappulacea","Hyptis","lappacea",2
"Hyptis","latifolia","Hyptis","lamiifolia",2
"Hyptis","latifolia","Hyptis","laurifolia",2
"Hyptis","latifolia","Hyptis","marifolia",2
"Hyptis","latifolia","Hyptis","vitifolia",2
"Hyptis","laurifolia","Hyptis","durifolia",2
"Hyptis","laurifolia","Hyptis","lamiifolia",2
"Hyptis","laurifolia","Hyptis","latifolia",2
"Hyptis","laurifolia","Hyptis","marifolia",2
"Hyptis","lavandulaefolia","Hyptis","lavandulifolia",2
"Hyptis","lavandulifolia","Hyptis","lavandulaefolia",2
"Hyptis","laxiflora","Hyptis","laniflora",1
"Hyptis","lectoclada","Hyptis","leptoclada",1
"Hyptis","leiocephala","Hyptis","eriocephala",2
"Hyptis","leiocephala","Hyptis","idiocephala",2
"Hyptis","leiocephala","Hyptis","leucocephala",2
"Hyptis","leptoclada","Hyptis","lectoclada",1
"Hyptis","leucocephala","Hyptis","leiocephala",2
"Hyptis","lobata","Hyptis","lanata",2
"Hyptis","lobata","Hyptis","ovata",2
"Hyptis","longiflora","Hyptis","laniflora",2
"Hyptis","longiflora","Hyptis","longifolia",2
"Hyptis","longifolia","Hyptis","longiflora",2
"Hyptis","longifolia","Hyptis","oblongifolia",2
"Hyptis","lucida","Hyptis","lurida",1
"Hyptis","lurida","Hyptis","arida",2
"Hyptis","lurida","Hyptis","florida",2
"Hyptis","lurida","Hyptis","lucida",1
"Hyptis","lurida","Hyptis","sorida",2
"Hyptis","lutescens","Hyptis","pubescens",2
"Hyptis","luticola","Hyptis","nubicola",2
"Hyptis","macrantha","Hyptis","micrantha",1
"Hyptis","macrocephala","Hyptis","microcephala",1
"Hyptis","marifolia","Hyptis","durifolia",2
"Hyptis","marifolia","Hyptis","latifolia",2
"Hyptis","marifolia","Hyptis","laurifolia",2
"Hyptis","marifolia","Hyptis","parvifolia",2
"Hyptis","maya","Hyptis","cana",2
"Hyptis","micrantha","Hyptis","macrantha",1
"Hyptis","microcephala","Hyptis","macrocephala",1
"Hyptis","mikanii","Hyptis","piranii",2
"Hyptis","mirabilis","Hyptis","mutabilis",2
"Hyptis","mociniana","Hyptis","mocinoana",1
"Hyptis","mocinoana","Hyptis","mociniana",1
"Hyptis","muelleri","Hyptis","mulleri",1
"Hyptis","mulleri","Hyptis","muelleri",1
"Hyptis","muricata","Hyptis","imbricata",2
"Hyptis","mutabilis","Hyptis","mirabilis",2
"Hyptis","nitida","Hyptis","nitidula",2
"Hyptis","nitida","Hyptis","rigida",2
"Hyptis","nitidula","Hyptis","nitida",2
"Hyptis","nubicola","Hyptis","luticola",2
"Hyptis","oblongifolia","Hyptis","longifolia",2
"Hyptis","obtusata","Hyptis","obusata",1
"Hyptis","obusata","Hyptis","obtusata",1
"Hyptis","oppositiflora","Hyptis","oppositifolia",2
"Hyptis","oppositifolia","Hyptis","oppositiflora",2
"Hyptis","ovata","Hyptis","alata",2
"Hyptis","ovata","Hyptis","lobata",2
"Hyptis","pachyphylla","Hyptis","brachyphylla",2
"Hyptis","palmeri","Hyptis","parkeri",2
"Hyptis","paludosa","Hyptis","plumosa",2
"Hyptis","paranensis","Hyptis","caronensis",2
"Hyptis","paranensis","Hyptis","havanensis",2
"Hyptis","parkeri","Hyptis","palmeri",2
"Hyptis","parviflora","Hyptis","parvifolia",2
"Hyptis","parviflora","Hyptis","pauciflora",2
"Hyptis","parvifolia","Hyptis","marifolia",2
"Hyptis","parvifolia","Hyptis","parviflora",2
"Hyptis","pascuarum","Hyptis","pascuorum",1
"Hyptis","pascuorum","Hyptis","pascuarum",1
"Hyptis","pauciflora","Hyptis","parviflora",2
"Hyptis","pauliana","Hyptis","pohliana",2
"Hyptis","pilosa","Hyptis","villosa",2
"Hyptis","piranii","Hyptis","mikanii",2
"Hyptis","platanifolia","Hyptis","lantanifolia",2
"Hyptis","plumosa","Hyptis","paludosa",2
"Hyptis","pohliana","Hyptis","pauliana",2
"Hyptis","propinqua","Hyptis","proquinqua",2
"Hyptis","proquinqua","Hyptis","propinqua",2
"Hyptis","pubescens","Hyptis","lutescens",2
"Hyptis","pumila","Hyptis","pusilla",2
"Hyptis","pusilla","Hyptis","pumila",2
"Hyptis","racemosa","Hyptis","racemulosa",2
"Hyptis","racemosa","Hyptis","ramosa",2
"Hyptis","racemulosa","Hyptis","racemosa",2
"Hyptis","radula","Hyptis","caduca",2
"Hyptis","radula","Hyptis","rufula",2
"Hyptis","ramosa","Hyptis","cymosa",2
"Hyptis","ramosa","Hyptis","racemosa",2
"Hyptis","ramosa","Hyptis","remota",2
"Hyptis","ramosa","Hyptis","rugosa",2
"Hyptis","remota","Hyptis","ramosa",2
"Hyptis","reticulata","Hyptis","deliculata",2
