"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Leucaena","collinsae","Leucaena","collinsii",2
"Leucaena","collinsii","Leucaena","collinsae",2
"Leucaena","confusa","Leucaena","congusa",1
"Leucaena","congusa","Leucaena","confusa",1
"Leucaena","glabra","Leucaena","glabrata",2
"Leucaena","glabra","Leucaena","glauca",2
"Leucaena","glabrata","Leucaena","glabra",2
"Leucaena","glauca","Leucaena","glabra",2
"Leucaena","guatamalensis","Leucaena","guatemalensis",1
"Leucaena","guatemalensis","Leucaena","guatamalensis",1
"Leucaena","macrocarpa","Leucaena","microcarpa",1
"Leucaena","microcarpa","Leucaena","macrocarpa",1
"Leucaena","pseudotrichodes","Leucaena","pseudotrichoides",1
"Leucaena","pseudotrichoides","Leucaena","pseudotrichodes",1
