"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Tournefortia","acuminata","Tournefortia","acuminatum",2
"Tournefortia","acuminatum","Tournefortia","acuminata",2
"Tournefortia","acutiflora","Tournefortia","acutifolia",2
"Tournefortia","acutifolia","Tournefortia","acutiflora",2
"Tournefortia","alba","Tournefortia","album",2
"Tournefortia","albifolia","Tournefortia","latifolia",2
"Tournefortia","album","Tournefortia","alba",2
"Tournefortia","andina","Tournefortia","candida",2
"Tournefortia","angustiflora","Tournefortia","angustiflorum",2
"Tournefortia","angustiflora","Tournefortia","angustifolia",2
"Tournefortia","angustiflorum","Tournefortia","angustiflora",2
"Tournefortia","angustifolia","Tournefortia","angustiflora",2
"Tournefortia","argusia","Tournefortia","arguzia",1
"Tournefortia","arguzia","Tournefortia","argusia",1
"Tournefortia","auro-argentea","Tournefortia","auroargentea",1
"Tournefortia","auroargentea","Tournefortia","auro-argentea",1
"Tournefortia","bifida","Tournefortia","nitida",2
"Tournefortia","boniana","Tournefortia","montana",2
"Tournefortia","calycina","Tournefortia","calycosa",2
"Tournefortia","calycosa","Tournefortia","calycina",2
"Tournefortia","candida","Tournefortia","andina",2
"Tournefortia","candida","Tournefortia","candidula",2
"Tournefortia","candidula","Tournefortia","candida",2
"Tournefortia","densiflora","Tournefortia","tenuiflora",2
"Tournefortia","dracophylla","Tournefortia","dracrophylla",1
"Tournefortia","dracrophylla","Tournefortia","dracophylla",1
"Tournefortia","dracrophylla","Tournefortia","macrophylla",2
"Tournefortia","elongata","Tournefortia","oblongata",2
"Tournefortia","filiflora","Tournefortia","filiflorum",2
"Tournefortia","filiflorum","Tournefortia","filiflora",2
"Tournefortia","fruticosa","Tournefortia","reticosa",2
"Tournefortia","glabra","Tournefortia","scabra",2
"Tournefortia","glabrifolia","Tournefortia","laurifolia",2
"Tournefortia","gnaphalioides","Tournefortia","gnaphalodes",2
"Tournefortia","gnaphalodes","Tournefortia","gnaphalioides",2
"Tournefortia","gracellima","Tournefortia","gracillima",1
"Tournefortia","gracillima","Tournefortia","gracellima",1
"Tournefortia","hispida","Tournefortia","hispidula",2
"Tournefortia","hispidula","Tournefortia","hispida",2
"Tournefortia","latifolia","Tournefortia","albifolia",2
"Tournefortia","latifolia","Tournefortia","laurifolia",2
"Tournefortia","laurifolia","Tournefortia","glabrifolia",2
"Tournefortia","laurifolia","Tournefortia","latifolia",2
"Tournefortia","longiflora","Tournefortia","longifolia",2
"Tournefortia","longiflora","Tournefortia","longiloba",2
"Tournefortia","longifolia","Tournefortia","longiflora",2
"Tournefortia","longiloba","Tournefortia","longiflora",2
"Tournefortia","macrophylla","Tournefortia","dracrophylla",2
"Tournefortia","macrophylla","Tournefortia","microphylla",1
"Tournefortia","macrostachya","Tournefortia","microstachya",1
"Tournefortia","mexicana","Tournefortia","tepicana",2
"Tournefortia","meyerae","Tournefortia","meyeri",2
"Tournefortia","meyeri","Tournefortia","meyerae",2
"Tournefortia","microphylla","Tournefortia","macrophylla",1
"Tournefortia","microstachya","Tournefortia","macrostachya",1
"Tournefortia","montana","Tournefortia","boniana",2
"Tournefortia","nitida","Tournefortia","bifida",2
"Tournefortia","oblongata","Tournefortia","elongata",2
"Tournefortia","opaca","Tournefortia","ovata",2
"Tournefortia","oppositifolia","Tournefortia","oppositifolium",2
"Tournefortia","oppositifolium","Tournefortia","oppositifolia",2
"Tournefortia","ovata","Tournefortia","opaca",2
"Tournefortia","reticosa","Tournefortia","fruticosa",2
"Tournefortia","rollotii","Tournefortia","rollottii",1
"Tournefortia","rollottii","Tournefortia","rollotii",1
"Tournefortia","rufo-sericea","Tournefortia","rufosericea",1
"Tournefortia","rufosericea","Tournefortia","rufo-sericea",1
"Tournefortia","sagraeana","Tournefortia","sagrana",2
"Tournefortia","sagrana","Tournefortia","sagraeana",2
"Tournefortia","scabra","Tournefortia","glabra",2
"Tournefortia","scabra","Tournefortia","scabrida",2
"Tournefortia","scabrida","Tournefortia","scabra",2
"Tournefortia","sericea","Tournefortia","setacea",2
"Tournefortia","serrata","Tournefortia","ternata",2
"Tournefortia","setacea","Tournefortia","sericea",2
"Tournefortia","staminea","Tournefortia","stamineum",2
"Tournefortia","stamineum","Tournefortia","staminea",2
"Tournefortia","tenuiflora","Tournefortia","densiflora",2
"Tournefortia","tenuiflora","Tournefortia","tenuifolia",2
"Tournefortia","tenuifolia","Tournefortia","tenuiflora",2
"Tournefortia","tenuifolia","Tournefortia","ternifolia",2
"Tournefortia","tepicana","Tournefortia","mexicana",2
"Tournefortia","ternata","Tournefortia","serrata",2
"Tournefortia","ternifolia","Tournefortia","tenuifolia",2
"Tournefortia","walkerae","Tournefortia","walkeri",2
"Tournefortia","walkeri","Tournefortia","walkerae",2
