"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Psidium","acidum","Psidium","albidum",2
"Psidium","acutatum","Psidium","caudatum",2
"Psidium","aerugineum","Psidium","ferrugineum",2
"Psidium","alatum","Psidium","lanatum",2
"Psidium","albescens","Psidium","pubescens",2
"Psidium","albescens","Psidium","rubescens",2
"Psidium","albidum","Psidium","acidum",2
"Psidium","apaense","Psidium","paraense",2
"Psidium","apaense","Psidium","yacaense",2
"Psidium","araca","Psidium","arayan",2
"Psidium","arasa-hu","Psidium","arasa-pe",2
"Psidium","arasa-pe","Psidium","arasa-hu",2
"Psidium","arayan","Psidium","araca",2
"Psidium","argenteum","Psidium","argentum",1
"Psidium","argentum","Psidium","argenteum",1
"Psidium","buxifolium","Psidium","pubifolium",2
"Psidium","calptranthoides","Psidium","calyptranthoides",1
"Psidium","calyptranthoides","Psidium","calptranthoides",1
"Psidium","campicola","Psidium","campicolum",2
"Psidium","campicolum","Psidium","campicola",2
"Psidium","campomanesioides","Psidium","campomanisioides",1
"Psidium","campomanisioides","Psidium","campomanesioides",1
"Psidium","caninum","Psidium","canum",2
"Psidium","canum","Psidium","caninum",2
"Psidium","canum","Psidium","incanum",2
"Psidium","cattleianum","Psidium","cattleyanum",1
"Psidium","cattleyanum","Psidium","cattleianum",1
"Psidium","caudatum","Psidium","acutatum",2
"Psidium","caudatum","Psidium","cordatum",2
"Psidium","cauliflorum","Psidium","pauciflorum",2
"Psidium","chinense","Psidium","minense",2
"Psidium","cinereum","Psidium","cinersum",1
"Psidium","cinersum","Psidium","cinereum",1
"Psidium","claraense","Psidium","paraense",2
"Psidium","cordatum","Psidium","caudatum",2
"Psidium","costa-ricense","Psidium","costaricense",1
"Psidium","costaricense","Psidium","costa-ricense",1
"Psidium","crenatum","Psidium","crenulatum",2
"Psidium","crenatum","Psidium","cuneatum",2
"Psidium","crenulatum","Psidium","crenatum",2
"Psidium","crispulum","Psidium","crispum",2
"Psidium","crispum","Psidium","crispulum",2
"Psidium","cuneatum","Psidium","crenatum",2
"Psidium","donianum","Psidium","montanum",2
"Psidium","dubium","Psidium","rubrum",2
"Psidium","eriohyllum","Psidium","eriophyllum",1
"Psidium","eriohyllum","Psidium","triphyllum",2
"Psidium","eriophyllum","Psidium","eriohyllum",1
"Psidium","eriophyllum","Psidium","triphyllum",2
"Psidium","erosum","Psidium","roseum",2
"Psidium","eugeniodes","Psidium","eugenioides",1
"Psidium","eugenioides","Psidium","eugeniodes",1
"Psidium","ferrugineum","Psidium","aerugineum",2
"Psidium","galapagaeum","Psidium","galapageium",2
"Psidium","galapageium","Psidium","galapagaeum",2
"Psidium","gaudichaudeanum","Psidium","gaudichaudianum",1
"Psidium","gaudichaudianum","Psidium","gaudichaudeanum",1
"Psidium","glaziouvianum","Psidium","glaziovianum",1
"Psidium","glaziovianum","Psidium","glaziouvianum",1
"Psidium","grandiflorum","Psidium","grandifolium",2
"Psidium","grandifolium","Psidium","grandiflorum",2
"Psidium","guajava","Psidium","guava",2
"Psidium","guajava","Psidium","guayana",2
"Psidium","guajava","Psidium","guayava",1
"Psidium","guava","Psidium","guajava",2
"Psidium","guava","Psidium","guayava",2
"Psidium","guayana","Psidium","guajava",2
"Psidium","guayana","Psidium","guayava",1
"Psidium","guayava","Psidium","guajava",1
"Psidium","guayava","Psidium","guava",2
"Psidium","guayava","Psidium","guayana",1
"Psidium","guazumifolia","Psidium","guazumifolium",2
"Psidium","guazumifolium","Psidium","guazumifolia",2
"Psidium","havanense","Psidium","navasense",2
"Psidium","havanense","Psidium","paranense",2
"Psidium","igatemyense","Psidium","igatemyensis",2
"Psidium","igatemyensis","Psidium","igatemyense",2
"Psidium","incanum","Psidium","canum",2
"Psidium","jakucsianum","Psidium","jakuscianum",1
"Psidium","jakuscianum","Psidium","jakucsianum",1
"Psidium","lanatum","Psidium","alatum",2
"Psidium","larueotteanum","Psidium","laruotteanum",1
"Psidium","larueotteanum","Psidium","laruottianum",2
"Psidium","larueotteanum","Psidium","laurotteanum",2
"Psidium","laruotteanum","Psidium","larueotteanum",1
"Psidium","laruotteanum","Psidium","laruottianum",1
"Psidium","laruotteanum","Psidium","laurotteanum",1
"Psidium","laruottianum","Psidium","larueotteanum",2
"Psidium","laruottianum","Psidium","laruotteanum",1
"Psidium","laruottianum","Psidium","laurotteanum",2
"Psidium","latifolium","Psidium","laurifolium",2
"Psidium","latifolium","Psidium","malifolium",2
"Psidium","latifolium","Psidium","ovatifolium",2
"Psidium","laurifolium","Psidium","latifolium",2
"Psidium","laurotteanum","Psidium","larueotteanum",2
"Psidium","laurotteanum","Psidium","laruotteanum",1
"Psidium","laurotteanum","Psidium","laruottianum",2
"Psidium","longifolium","Psidium","oblongifolium",2
"Psidium","macahense","Psidium","maranhense",2
"Psidium","macahense","Psidium","yacaense",2
"Psidium","macrophyllum","Psidium","microphyllum",1
"Psidium","macrospermum","Psidium","macrostemum",2
"Psidium","macrostemum","Psidium","macrospermum",2
"Psidium","malifolium","Psidium","latifolium",2
"Psidium","malifolium","Psidium","ovalifolium",2
"Psidium","maranhense","Psidium","macahense",2
"Psidium","maranhense","Psidium","paranense",2
"Psidium","maribenae","Psidium","maribense",1
"Psidium","maribense","Psidium","maribenae",1
"Psidium","microphyllum","Psidium","macrophyllum",1
"Psidium","minense","Psidium","chinense",2
"Psidium","minense","Psidium","moense",2
"Psidium","minutiflorum","Psidium","minutifolium",2
"Psidium","minutifolium","Psidium","minutiflorum",2
"Psidium","moense","Psidium","minense",2
"Psidium","montanum","Psidium","donianum",2
"Psidium","munizianum","Psidium","ruizianum",2
"Psidium","myrsinites","Psidium","myrsinoides",2
"Psidium","myrsinoides","Psidium","myrsinites",2
"Psidium","navasense","Psidium","havanense",2
"Psidium","nigrum","Psidium","niveum",2
"Psidium","nitidum","Psidium","rigidum",2
"Psidium","niveum","Psidium","nigrum",2
"Psidium","oblongifolium","Psidium","longifolium",2
"Psidium","obversum","Psidium","reversum",2
"Psidium","oerstedeanum","Psidium","oerstedianum",1
"Psidium","oerstedianum","Psidium","oerstedeanum",1
"Psidium","ooideum","Psidium","osideum",1
"Psidium","orbifolium","Psidium","pubifolium",2
"Psidium","osideum","Psidium","ooideum",1
"Psidium","ovalifolium","Psidium","malifolium",2
"Psidium","ovalifolium","Psidium","ovatifolium",1
