"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Aristolochia","acantophylla","Aristolochia","acontophylla",1
"Aristolochia","acontophylla","Aristolochia","acantophylla",1
"Aristolochia","albida","Aristolochia","pallida",2
"Aristolochia","alexandraeana","Aristolochia","alexandriana",2
"Aristolochia","alexandriana","Aristolochia","alexandraeana",2
"Aristolochia","amesiana","Aristolochia","lagesiana",2
"Aristolochia","andina","Aristolochia","indica",2
"Aristolochia","andina","Aristolochia","pardina",2
"Aristolochia","angulata","Aristolochia","angulosa",2
"Aristolochia","angulata","Aristolochia","lingulata",2
"Aristolochia","angulosa","Aristolochia","angulata",2
"Aristolochia","annamensis","Aristolochia","panamensis",2
"Aristolochia","argentea","Aristolochia","argentina",2
"Aristolochia","argentina","Aristolochia","argentea",2
"Aristolochia","asperifolia","Aristolochia","piperifolia",2
"Aristolochia","attica","Aristolochia","baetica",2
"Aristolochia","aucheri","Aristolochia","aucherii",1
"Aristolochia","aucherii","Aristolochia","aucheri",1
"Aristolochia","baetica","Aristolochia","attica",2
"Aristolochia","baetica","Aristolochia","cretica",2
"Aristolochia","baseri","Aristolochia","baueri",1
"Aristolochia","baueri","Aristolochia","baseri",1
"Aristolochia","biakensis","Aristolochia","siamensis",2
"Aristolochia","biflora","Aristolochia","tubiflora",2
"Aristolochia","bilabiata","Aristolochia","bilobata",2
"Aristolochia","bilabiata","Aristolochia","labiata",2
"Aristolochia","bilabiata","Aristolochia","trilabiata",2
"Aristolochia","billardierei","Aristolochia","billardieri",1
"Aristolochia","billardieri","Aristolochia","billardierei",1
"Aristolochia","bilobata","Aristolochia","bilabiata",2
"Aristolochia","bilobata","Aristolochia","trilobata",2
"Aristolochia","bomplandii","Aristolochia","bonplandi",2
"Aristolochia","bomplandii","Aristolochia","bonplandii",1
"Aristolochia","bonplandi","Aristolochia","bomplandii",2
"Aristolochia","bonplandi","Aristolochia","bonplandii",1
"Aristolochia","bonplandii","Aristolochia","bomplandii",1
"Aristolochia","bonplandii","Aristolochia","bonplandi",1
"Aristolochia","boosii","Aristolochia","mossii",2
"Aristolochia","bracteata","Aristolochia","bracteolata",2
"Aristolochia","bracteata","Aristolochia","bracteosa",2
"Aristolochia","bracteolata","Aristolochia","bracteata",2
"Aristolochia","bracteosa","Aristolochia","bracteata",2
"Aristolochia","cabrerae","Aristolochia","carterae",2
"Aristolochia","campanaeformis","Aristolochia","campaniformis",2
"Aristolochia","campaniformis","Aristolochia","campanaeformis",2
"Aristolochia","carinata","Aristolochia","cortinata",2
"Aristolochia","carinata","Aristolochia","crenata",2
"Aristolochia","carterae","Aristolochia","cabrerae",2
"Aristolochia","caudata","Aristolochia","cordata",2
"Aristolochia","caudata","Aristolochia","ecaudata",1
"Aristolochia","cerensis","Aristolochia","ceresensis",2
"Aristolochia","cerensis","Aristolochia","egensis",2
"Aristolochia","cerensis","Aristolochia","parensis",2
"Aristolochia","ceresensis","Aristolochia","cerensis",2
"Aristolochia","chachapayensis","Aristolochia","chachapoyensis",1
"Aristolochia","chachapoyensis","Aristolochia","chachapayensis",1
"Aristolochia","championiae","Aristolochia","championii",2
"Aristolochia","championii","Aristolochia","championiae",2
"Aristolochia","chiapensis","Aristolochia","chilensis",2
"Aristolochia","chilensis","Aristolochia","chiapensis",2
"Aristolochia","chiquitensis","Aristolochia","iquitensis",2
"Aristolochia","ciliata","Aristolochia","ciliosa",2
"Aristolochia","ciliosa","Aristolochia","ciliata",2
"Aristolochia","ciliosa","Aristolochia","pilosa",2
"Aristolochia","clusii","Aristolochia","klugii",2
"Aristolochia","conferta","Aristolochia","contorta",2
"Aristolochia","contorta","Aristolochia","conferta",2
"Aristolochia","cordata","Aristolochia","caudata",2
"Aristolochia","cordata","Aristolochia","cornuta",2
"Aristolochia","cordata","Aristolochia","curvata",2
"Aristolochia","cordiflora","Aristolochia","cordifolia",2
"Aristolochia","cordiflora","Aristolochia","curviflora",2
"Aristolochia","cordiflora","Aristolochia","loriflora",2
"Aristolochia","cordifolia","Aristolochia","cordiflora",2
"Aristolochia","cornuta","Aristolochia","cordata",2
"Aristolochia","cortinata","Aristolochia","carinata",2
"Aristolochia","coryi","Aristolochia","morii",2
"Aristolochia","crenata","Aristolochia","carinata",2
