"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Hypobathrum","conifera","Hypobathrum","coniferum",2
"Hypobathrum","coniferum","Hypobathrum","conifera",2
"Hypobathrum","coniocarpa","Hypobathrum","coniocarpum",2
"Hypobathrum","coniocarpum","Hypobathrum","coniocarpa",2
"Hypobathrum","glomerata","Hypobathrum","glomeratum",2
"Hypobathrum","glomeratum","Hypobathrum","glomerata",2
"Hypobathrum","gracile","Hypobathrum","gracilis",2
"Hypobathrum","gracilis","Hypobathrum","gracile",2
"Hypobathrum","hirta","Hypobathrum","hirtum",2
"Hypobathrum","hirtum","Hypobathrum","hirta",2
"Hypobathrum","hoaense","Hypobathrum","hoaensis",2
"Hypobathrum","hoaensis","Hypobathrum","hoaense",2
"Hypobathrum","lanceolata","Hypobathrum","lanceolatum",2
"Hypobathrum","lanceolatum","Hypobathrum","lanceolata",2
"Hypobathrum","lancifolium","Hypobathrum","longifolium",2
"Hypobathrum","longifolia","Hypobathrum","longifolium",2
"Hypobathrum","longifolium","Hypobathrum","lancifolium",2
"Hypobathrum","longifolium","Hypobathrum","longifolia",2
"Hypobathrum","microcarpa","Hypobathrum","microcarpum",2
"Hypobathrum","microcarpum","Hypobathrum","microcarpa",2
"Hypobathrum","multibracteata","Hypobathrum","multibracteatum",2
"Hypobathrum","multibracteatum","Hypobathrum","multibracteata",2
"Hypobathrum","purpurea","Hypobathrum","purpureum",2
"Hypobathrum","purpureum","Hypobathrum","purpurea",2
"Hypobathrum","purpuricarpa","Hypobathrum","purpuricarpum",2
"Hypobathrum","purpuricarpum","Hypobathrum","purpuricarpa",2
"Hypobathrum","racemosa","Hypobathrum","racemosum",2
"Hypobathrum","racemosum","Hypobathrum","racemosa",2
"Hypobathrum","rufidula","Hypobathrum","rufidulum",2
"Hypobathrum","rufidulum","Hypobathrum","rufidula",2
"Hypobathrum","salicina","Hypobathrum","salicinum",2
"Hypobathrum","salicinum","Hypobathrum","salicina",2
"Hypobathrum","subspicata","Hypobathrum","subspicatus",2
"Hypobathrum","subspicatus","Hypobathrum","subspicata",2
"Hypobathrum","venulosa","Hypobathrum","venulosum",2
"Hypobathrum","venulosum","Hypobathrum","venulosa",2
