"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Hibbertia","abyssa","Hibbertia","abyssus",2
"Hibbertia","abyssus","Hibbertia","abyssa",2
"Hibbertia","acerosa","Hibbertia","racemosa",2
"Hibbertia","acicularis","Hibbertia","circularis",2
"Hibbertia","angulata","Hibbertia","ligulata",2
"Hibbertia","appressa","Hibbertia","depressa",2
"Hibbertia","bicaprellata","Hibbertia","bicarpellata",1
"Hibbertia","bicarpellata","Hibbertia","bicaprellata",1
"Hibbertia","brachyphylla","Hibbertia","pachyphylla",2
"Hibbertia","brachyphylla","Hibbertia","trachyphylla",1
"Hibbertia","bracteata","Hibbertia","ebracteata",1
"Hibbertia","brownei","Hibbertia","brownii",1
"Hibbertia","brownii","Hibbertia","brownei",1
"Hibbertia","cactifolia","Hibbertia","cistifolia",2
"Hibbertia","cactifolia","Hibbertia","latifolia",2
"Hibbertia","carinata","Hibbertia","circinata",2
"Hibbertia","carinata","Hibbertia","crenata",2
"Hibbertia","carinata","Hibbertia","crinita",2
"Hibbertia","carinata","Hibbertia","marginata",2
"Hibbertia","carinata","Hibbertia","vaginata",2
"Hibbertia","circinata","Hibbertia","carinata",2
"Hibbertia","circularis","Hibbertia","acicularis",2
"Hibbertia","circularis","Hibbertia","surcularis",2
"Hibbertia","cistiflora","Hibbertia","cistifolia",2
"Hibbertia","cistifolia","Hibbertia","cactifolia",2
"Hibbertia","cistifolia","Hibbertia","cistiflora",2
"Hibbertia","complanata","Hibbertia","complanatum",2
"Hibbertia","complanatum","Hibbertia","complanata",2
"Hibbertia","conspicua","Hibbertia","inconspicua",2
"Hibbertia","crenata","Hibbertia","carinata",2
"Hibbertia","crenata","Hibbertia","crinita",2
"Hibbertia","crinita","Hibbertia","carinata",2
"Hibbertia","crinita","Hibbertia","crenata",2
"Hibbertia","dentata","Hibbertia","devitata",2
"Hibbertia","depressa","Hibbertia","appressa",2
"Hibbertia","devitata","Hibbertia","dentata",2
"Hibbertia","ebracteata","Hibbertia","bracteata",1
"Hibbertia","elata","Hibbertia","ovata",2
"Hibbertia","emarginata","Hibbertia","marginata",1
"Hibbertia","ericifolia","Hibbertia","ulicifolia",2
"Hibbertia","glomerata","Hibbertia","glomerosa",2
"Hibbertia","glomerosa","Hibbertia","glomerata",2
"Hibbertia","grossularifolia","Hibbertia","grossulariifolia",1
"Hibbertia","grossulariifolia","Hibbertia","grossularifolia",1
"Hibbertia","hirsuta","Hibbertia","hirta",2
"Hibbertia","hirta","Hibbertia","hirsuta",2
"Hibbertia","incana","Hibbertia","nana",2
"Hibbertia","inconspicua","Hibbertia","conspicua",2
"Hibbertia","latifolia","Hibbertia","cactifolia",2
"Hibbertia","latifolia","Hibbertia","ledifolia",2
"Hibbertia","latifolia","Hibbertia","planifolia",2
"Hibbertia","ledifolia","Hibbertia","latifolia",2
"Hibbertia","ligulata","Hibbertia","angulata",2
"Hibbertia","lineata","Hibbertia","miniata",2
"Hibbertia","lucens","Hibbertia","pubens",2
"Hibbertia","marginata","Hibbertia","carinata",2
"Hibbertia","marginata","Hibbertia","emarginata",1
"Hibbertia","marginata","Hibbertia","vaginata",2
"Hibbertia","miniata","Hibbertia","lineata",2
"Hibbertia","nana","Hibbertia","incana",2
"Hibbertia","obovata","Hibbertia","ovata",2
"Hibbertia","ovata","Hibbertia","elata",2
"Hibbertia","ovata","Hibbertia","obovata",2
"Hibbertia","pachyphylla","Hibbertia","brachyphylla",2
"Hibbertia","pachyphylla","Hibbertia","trachyphylla",2
"Hibbertia","patens","Hibbertia","pubens",2
"Hibbertia","pilifera","Hibbertia","villifera",2
"Hibbertia","pilosa","Hibbertia","villosa",2
"Hibbertia","planifolia","Hibbertia","latifolia",2
"Hibbertia","planifolia","Hibbertia","solanifolia",2
"Hibbertia","porcata","Hibbertia","prolata",2
"Hibbertia","prolata","Hibbertia","porcata",2
"Hibbertia","pubens","Hibbertia","lucens",2
"Hibbertia","pubens","Hibbertia","patens",2
"Hibbertia","pubens","Hibbertia","pungens",2
"Hibbertia","pungens","Hibbertia","pubens",2
"Hibbertia","racemosa","Hibbertia","acerosa",2
"Hibbertia","salicifolia","Hibbertia","ulicifolia",2
"Hibbertia","sericea","Hibbertia","stricta",2
"Hibbertia","serrata","Hibbertia","striata",2
"Hibbertia","solanifolia","Hibbertia","planifolia",2
"Hibbertia","spicata","Hibbertia","sulcata",2
"Hibbertia","squamosa","Hibbertia","squarrosa",2
"Hibbertia","squarrosa","Hibbertia","squamosa",2
"Hibbertia","striata","Hibbertia","serrata",2
"Hibbertia","striata","Hibbertia","stricta",1
"Hibbertia","stricta","Hibbertia","sericea",2
"Hibbertia","stricta","Hibbertia","striata",1
"Hibbertia","sulcata","Hibbertia","spicata",2
"Hibbertia","surcularis","Hibbertia","circularis",2
"Hibbertia","trachyphylla","Hibbertia","brachyphylla",1
"Hibbertia","trachyphylla","Hibbertia","pachyphylla",2
"Hibbertia","ulicifolia","Hibbertia","ericifolia",2
"Hibbertia","ulicifolia","Hibbertia","salicifolia",2
"Hibbertia","vaginata","Hibbertia","carinata",2
"Hibbertia","vaginata","Hibbertia","marginata",2
"Hibbertia","villifera","Hibbertia","pilifera",2
"Hibbertia","villosa","Hibbertia","pilosa",2
"Hibbertia","wagapii","Hibbertia","wayapii",1
"Hibbertia","wayapii","Hibbertia","wagapii",1
