"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Mapouria","acuminata","Mapouria","biacuminata",2
"Mapouria","artensis","Mapouria","maroensis",2
"Mapouria","biacuminata","Mapouria","acuminata",2
"Mapouria","connata","Mapouria","costata",2
"Mapouria","costata","Mapouria","connata",2
"Mapouria","humbertii","Mapouria","humblotii",2
"Mapouria","humblotii","Mapouria","humbertii",2
"Mapouria","maroensis","Mapouria","artensis",2
"Mapouria","puberula","Mapouria","puberulina",2
"Mapouria","puberulina","Mapouria","puberula",2
