"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Trichoscypha","alba","Trichoscypha","oba",2
"Trichoscypha","albiflora","Trichoscypha","laxiflora",2
"Trichoscypha","congensis","Trichoscypha","congoensis",1
"Trichoscypha","congoensis","Trichoscypha","congensis",1
"Trichoscypha","engong","Trichoscypha","eugong",1
"Trichoscypha","eugong","Trichoscypha","engong",1
"Trichoscypha","laxiflora","Trichoscypha","albiflora",2
"Trichoscypha","lescrauwaeti","Trichoscypha","lescrauwaetii",1
"Trichoscypha","lescrauwaetii","Trichoscypha","lescrauwaeti",1
"Trichoscypha","oba","Trichoscypha","alba",2
"Trichoscypha","paniculata","Trichoscypha","panniculata",1
"Trichoscypha","panniculata","Trichoscypha","paniculata",1
"Trichoscypha","parviflora","Trichoscypha","pauciflora",2
"Trichoscypha","pauciflora","Trichoscypha","parviflora",2
"Trichoscypha","redingi","Trichoscypha","redingii",1
"Trichoscypha","redingii","Trichoscypha","redingi",1
"Trichoscypha","reygaerti","Trichoscypha","reygaertii",1
"Trichoscypha","reygaertii","Trichoscypha","reygaerti",1
