"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Actinodaphne","akoensis","Actinodaphne","apoensis",1
"Actinodaphne","apoensis","Actinodaphne","akoensis",1
"Actinodaphne","confertiflora","Actinodaphne","confertifolia",2
"Actinodaphne","confertifolia","Actinodaphne","confertiflora",2
"Actinodaphne","fragilis","Actinodaphne","gracilis",2
"Actinodaphne","glabra","Actinodaphne","glauca",2
"Actinodaphne","glauca","Actinodaphne","glabra",2
"Actinodaphne","glauca","Actinodaphne","glaucina",2
"Actinodaphne","glaucina","Actinodaphne","glauca",2
"Actinodaphne","gracilis","Actinodaphne","fragilis",2
"Actinodaphne","lancifolia","Actinodaphne","latifolia",2
"Actinodaphne","lancifolia","Actinodaphne","longifolia",2
"Actinodaphne","latifolia","Actinodaphne","lancifolia",2
"Actinodaphne","lawsonii","Actinodaphne","mansonii",2
"Actinodaphne","longifolia","Actinodaphne","lancifolia",2
"Actinodaphne","macrophylla","Actinodaphne","microphylla",1
"Actinodaphne","mansonii","Actinodaphne","lawsonii",2
"Actinodaphne","microphylla","Actinodaphne","macrophylla",1
"Actinodaphne","obovata","Actinodaphne","obvata",1
"Actinodaphne","obvata","Actinodaphne","obovata",1
"Actinodaphne","pubescens","Actinodaphne","rufescens",2
"Actinodaphne","rufescens","Actinodaphne","pubescens",2
"Actinodaphne","tadulingami","Actinodaphne","tadulingamii",1
"Actinodaphne","tadulingamii","Actinodaphne","tadulingami",1
