"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Gossia","decapermoides","Gossia","decaspermoides",1
"Gossia","decaspermoides","Gossia","decapermoides",1
"Gossia","kuakuense","Gossia","kuakuensis",2
"Gossia","kuakuensis","Gossia","kuakuense",2
"Gossia","lucida","Gossia","lucidum",2
"Gossia","lucidum","Gossia","lucida",2
"Gossia","luteo-viridis","Gossia","luteoviridis",1
"Gossia","luteoviridis","Gossia","luteo-viridis",1
"Gossia","sankowskiorum","Gossia","sankowskyorum",1
"Gossia","sankowskyorum","Gossia","sankowskiorum",1
