"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Gaiadendron","elliptica","Gaiadendron","ellipticum",2
"Gaiadendron","elliptica","Gaiadendron","ellipticus",2
"Gaiadendron","ellipticum","Gaiadendron","elliptica",2
"Gaiadendron","ellipticum","Gaiadendron","ellipticus",1
"Gaiadendron","ellipticus","Gaiadendron","elliptica",2
"Gaiadendron","ellipticus","Gaiadendron","ellipticum",1
"Gaiadendron","lanceolata","Gaiadendron","lanceolatum",2
"Gaiadendron","lanceolata","Gaiadendron","lanceolatus",2
"Gaiadendron","lanceolatum","Gaiadendron","lanceolata",2
"Gaiadendron","lanceolatum","Gaiadendron","lanceolatus",1
"Gaiadendron","lanceolatus","Gaiadendron","lanceolata",2
"Gaiadendron","lanceolatus","Gaiadendron","lanceolatum",1
"Gaiadendron","nitida","Gaiadendron","nitidum",2
"Gaiadendron","nitida","Gaiadendron","nitidus",2
"Gaiadendron","nitidum","Gaiadendron","nitida",2
"Gaiadendron","nitidum","Gaiadendron","nitidus",1
"Gaiadendron","nitidus","Gaiadendron","nitida",2
"Gaiadendron","nitidus","Gaiadendron","nitidum",1
"Gaiadendron","punctata","Gaiadendron","punctatum",2
"Gaiadendron","punctata","Gaiadendron","punctatus",2
"Gaiadendron","punctatum","Gaiadendron","punctata",2
"Gaiadendron","punctatum","Gaiadendron","punctatus",1
"Gaiadendron","punctatus","Gaiadendron","punctata",2
"Gaiadendron","punctatus","Gaiadendron","punctatum",1
"Gaiadendron","puracense","Gaiadendron","puracensis",2
"Gaiadendron","puracensis","Gaiadendron","puracense",2
"Gaiadendron","tagua","Gaiadendron","taguum",2
"Gaiadendron","taguum","Gaiadendron","tagua",2
