"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Conchocarpus","cuneifolius","Conchocarpus","cunifolius",1
"Conchocarpus","cunifolius","Conchocarpus","cuneifolius",1
"Conchocarpus","diademantus","Conchocarpus","diadematus",1
"Conchocarpus","diadematus","Conchocarpus","diademantus",1
"Conchocarpus","gaudichaudeanus","Conchocarpus","gaudichaudianus",1
"Conchocarpus","gaudichaudianus","Conchocarpus","gaudichaudeanus",1
"Conchocarpus","obovatus","Conchocarpus","ovatus",2
"Conchocarpus","ovatus","Conchocarpus","obovatus",2
"Conchocarpus","ruber","Conchocarpus","rubus",2
"Conchocarpus","rubrus","Conchocarpus","rubus",1
"Conchocarpus","rubus","Conchocarpus","ruber",2
"Conchocarpus","rubus","Conchocarpus","rubrus",1
