"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Securidaca","cacumina","Securidaca","cacuminis",2
"Securidaca","cacuminis","Securidaca","cacumina",2
"Securidaca","cordata","Securidaca","obcordata",2
"Securidaca","cristata","Securidaca","ecristata",1
"Securidaca","ecristata","Securidaca","cristata",1
"Securidaca","longepedunculata","Securidaca","longipedunculata",1
"Securidaca","longifolia","Securidaca","oblongifolia",2
"Securidaca","longipedunculata","Securidaca","longepedunculata",1
"Securidaca","obcordata","Securidaca","cordata",2
"Securidaca","oblongifolia","Securidaca","longifolia",2
"Securidaca","pubescens","Securidaca","rufescens",2
"Securidaca","pubiflora","Securidaca","uniflora",2
"Securidaca","rivinaefolia","Securidaca","rivinifolia",2
"Securidaca","rivinifolia","Securidaca","rivinaefolia",2
"Securidaca","rufescens","Securidaca","pubescens",2
"Securidaca","uniflora","Securidaca","pubiflora",2
