"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Auriculardisia","albisepala","Auriculardisia","latisepala",2
"Auriculardisia","boquetensis","Auriculardisia","horquetensis",2
"Auriculardisia","horquetensis","Auriculardisia","boquetensis",2
"Auriculardisia","knappiae","Auriculardisia","knappii",2
"Auriculardisia","knappii","Auriculardisia","knappiae",2
"Auriculardisia","latisepala","Auriculardisia","albisepala",2
"Auriculardisia","limonensis","Auriculardisia","pilonensis",2
"Auriculardisia","pilonensis","Auriculardisia","limonensis",2
