"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Michelia","angusta","Michelia","augusta",1
"Michelia","augusta","Michelia","angusta",1
"Michelia","ceylanica","Michelia","zeylanica",1
"Michelia","champaca","Michelia","champaea",1
"Michelia","champaea","Michelia","champaca",1
"Michelia","chingii","Michelia","cumingii",2
"Michelia","chingii","Michelia","kingii",2
"Michelia","conodea","Michelia","conoidea",1
"Michelia","conoidea","Michelia","conodea",1
"Michelia","costata","Michelia","rosata",2
"Michelia","cumingii","Michelia","chingii",2
"Michelia","dolsopa","Michelia","doltsopa",1
"Michelia","doltsopa","Michelia","dolsopa",1
"Michelia","gioi","Michelia","tsoi",2
"Michelia","glabra","Michelia","glauca",2
"Michelia","glauca","Michelia","glabra",2
"Michelia","guangxiensis","Michelia","jiangxiensis",2
"Michelia","gustavi","Michelia","gustavii",1
"Michelia","gustavii","Michelia","gustavi",1
"Michelia","hunanensis","Michelia","yunnanensis",2
"Michelia","jiangxiensis","Michelia","guangxiensis",2
"Michelia","kingii","Michelia","chingii",2
"Michelia","lacei","Michelia","lactea",2
"Michelia","lactea","Michelia","lacei",2
"Michelia","laevifolia","Michelia","parvifolia",2
"Michelia","longifolia","Michelia","oblongifolia",2
"Michelia","macrocarpa","Michelia","microcarpa",1
"Michelia","martini","Michelia","martinii",1
"Michelia","martinii","Michelia","martini",1
"Michelia","microcarpa","Michelia","macrocarpa",1
"Michelia","nitida","Michelia","rigida",2
"Michelia","oblongifolia","Michelia","longifolia",2
"Michelia","parviflora","Michelia","parvifolia",2
"Michelia","parvifolia","Michelia","laevifolia",2
"Michelia","parvifolia","Michelia","parviflora",2
"Michelia","rigida","Michelia","nitida",2
"Michelia","rosata","Michelia","costata",2
"Michelia","tsoi","Michelia","gioi",2
"Michelia","yunnanensis","Michelia","hunanensis",2
"Michelia","yunnanensis","Michelia","yuyuanensis",2
"Michelia","yuyuanensis","Michelia","yunnanensis",2
"Michelia","zeylanica","Michelia","ceylanica",1
