"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Mollia","alsinefolia","Mollia","alsinifolia",1
"Mollia","alsinifolia","Mollia","alsinefolia",1
"Mollia","aristata","Mollia","crispata",2
"Mollia","condensa","Mollia","condensum",2
"Mollia","condensum","Mollia","condensa",2
"Mollia","crispa","Mollia","crispata",2
"Mollia","crispa","Mollia","crispula",2
"Mollia","crispata","Mollia","aristata",2
"Mollia","crispata","Mollia","crispa",2
"Mollia","crispata","Mollia","crispula",2
"Mollia","crispula","Mollia","crispa",2
"Mollia","crispula","Mollia","crispata",2
"Mollia","cuneata","Mollia","undata",2
"Mollia","fragilis","Mollia","gracilis",2
"Mollia","gracilis","Mollia","fragilis",2
"Mollia","imbricata","Mollia","intricata",2
"Mollia","intricata","Mollia","imbricata",2
"Mollia","paraensis","Mollia","paraersis",1
"Mollia","paraersis","Mollia","paraensis",1
"Mollia","rostellata","Mollia","stellata",2
"Mollia","stellata","Mollia","rostellata",2
"Mollia","undata","Mollia","cuneata",2
"Mollia","wimmeri","Mollia","winteri",2
"Mollia","winterae","Mollia","winteri",2
"Mollia","winteri","Mollia","wimmeri",2
"Mollia","winteri","Mollia","winterae",2
