"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Brucea","amarissima","Brucea","amarissimum",2
"Brucea","amarissima","Brucea","amarissimus",2
"Brucea","amarissimum","Brucea","amarissima",2
"Brucea","amarissimum","Brucea","amarissimus",1
"Brucea","amarissimus","Brucea","amarissima",2
"Brucea","amarissimus","Brucea","amarissimum",1
"Brucea","bucki-amela","Brucea","bucku-amela",1
"Brucea","bucku-amela","Brucea","bucki-amela",1
"Brucea","stendphylla","Brucea","stenophylla",1
"Brucea","stenophylla","Brucea","stendphylla",1
