"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Macaranga","alnifolia","Macaranga","lancifolia",2
"Macaranga","alnifolia","Macaranga","latifolia",2
"Macaranga","alnifolia","Macaranga","magnifolia",2
"Macaranga","amissa","Macaranga","mista",2
"Macaranga","apoensis","Macaranga","capensis",2
"Macaranga","balabacensis","Macaranga","balanacensis",1
"Macaranga","balanacensis","Macaranga","balabacensis",1
"Macaranga","belensis","Macaranga","keyensis",2
"Macaranga","capensis","Macaranga","apoensis",2
"Macaranga","caryocarpa","Macaranga","sarcocarpa",2
"Macaranga","costulata","Macaranga","pustulata",2
"Macaranga","crenata","Macaranga","cuneata",2
"Macaranga","cuneata","Macaranga","crenata",2
"Macaranga","cuneata","Macaranga","lineata",2
"Macaranga","denticulata","Macaranga","reticulata",2
"Macaranga","denticulata","Macaranga","tentaculata",2
"Macaranga","hartleyana","Macaranga","harveyana",2
"Macaranga","harveyana","Macaranga","hartleyana",2
"Macaranga","hosei","Macaranga","rosea",2
"Macaranga","incisa","Macaranga","indica",2
"Macaranga","indica","Macaranga","incisa",2
"Macaranga","indica","Macaranga","induta",2
"Macaranga","induta","Macaranga","indica",2
"Macaranga","keyensis","Macaranga","belensis",2
"Macaranga","keyensis","Macaranga","leytensis",2
"Macaranga","lancifolia","Macaranga","alnifolia",2
"Macaranga","lancifolia","Macaranga","latifolia",2
"Macaranga","latifolia","Macaranga","alnifolia",2
"Macaranga","latifolia","Macaranga","lancifolia",2
"Macaranga","latifolia","Macaranga","ovatifolia",2
"Macaranga","le-testui","Macaranga","letestui",1
"Macaranga","letestui","Macaranga","le-testui",1
"Macaranga","leytensis","Macaranga","keyensis",2
"Macaranga","lineata","Macaranga","cuneata",2
"Macaranga","lutescens","Macaranga","rufescens",2
"Macaranga","magna","Macaranga","mappa",2
"Macaranga","magnifolia","Macaranga","alnifolia",2
"Macaranga","mappa","Macaranga","magna",2
"Macaranga","mista","Macaranga","amissa",2
"Macaranga","obovata","Macaranga","ovata",2
"Macaranga","ovalifolia","Macaranga","ovatifolia",1
"Macaranga","ovata","Macaranga","obovata",2
"Macaranga","ovatifolia","Macaranga","latifolia",2
"Macaranga","ovatifolia","Macaranga","ovalifolia",1
"Macaranga","pachyphylla","Macaranga","trachyphylla",2
"Macaranga","pilosula","Macaranga","villosula",2
"Macaranga","pustulata","Macaranga","costulata",2
"Macaranga","reticulata","Macaranga","denticulata",2
"Macaranga","rosea","Macaranga","hosei",2
"Macaranga","rufescens","Macaranga","lutescens",2
"Macaranga","sarcocarpa","Macaranga","caryocarpa",2
"Macaranga","setosa","Macaranga","venosa",2
"Macaranga","siamensis","Macaranga","sinensis",2
"Macaranga","sinensis","Macaranga","siamensis",2
"Macaranga","stenophylla","Macaranga","sterrophylla",2
"Macaranga","sterrophylla","Macaranga","stenophylla",2
"Macaranga","subdentata","Macaranga","subpeltata",2
"Macaranga","subpeltata","Macaranga","subdentata",2
"Macaranga","tentaculata","Macaranga","denticulata",2
"Macaranga","trachyphylla","Macaranga","pachyphylla",2
"Macaranga","venosa","Macaranga","setosa",2
"Macaranga","villosula","Macaranga","pilosula",2
