"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Cassine","aethiopica","Cassine","aethiopicum",2
"Cassine","aethiopicum","Cassine","aethiopica",2
"Cassine","articulata","Cassine","reticulata",2
"Cassine","barba","Cassine","barbara",2
"Cassine","barbara","Cassine","barba",2
"Cassine","barbara","Cassine","barbarus",2
"Cassine","barbarus","Cassine","barbara",2
"Cassine","burchelli","Cassine","burchellii",1
"Cassine","burchellii","Cassine","burchelli",1
"Cassine","burkeana","Cassine","burkeanum",2
"Cassine","burkeanum","Cassine","burkeana",2
"Cassine","capensis","Cassine","cubensis",2
"Cassine","capensis","Cassine","nipensis",2
"Cassine","cubensis","Cassine","capensis",2
"Cassine","ilicifolia","Cassine","ilicifolium",2
"Cassine","ilicifolia","Cassine","illiciifolia",2
"Cassine","ilicifolium","Cassine","ilicifolia",2
"Cassine","illiciifolia","Cassine","ilicifolia",2
"Cassine","kraussiana","Cassine","kraussianum",2
"Cassine","kraussianum","Cassine","kraussiana",2
"Cassine","latifolia","Cassine","laurifolia",2
"Cassine","laurifolia","Cassine","latifolia",2
"Cassine","megalophylla","Cassine","megaphylla",2
"Cassine","megaphylla","Cassine","megalophylla",2
"Cassine","nipensis","Cassine","capensis",2
"Cassine","orientale","Cassine","orientalis",2
"Cassine","orientalis","Cassine","orientale",2
"Cassine","paragua","Cassine","peragua",1
"Cassine","peragua","Cassine","paragua",1
"Cassine","reticulata","Cassine","articulata",2
"Cassine","vacciniodes","Cassine","vaccinioides",1
"Cassine","vaccinioides","Cassine","vacciniodes",1
