"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Gordonia","alatamaha","Gordonia","altamaha",1
"Gordonia","altamaha","Gordonia","alatamaha",1
"Gordonia","camelliodes","Gordonia","camellioides",1
"Gordonia","camellioides","Gordonia","camelliodes",1
"Gordonia","camellioides","Gordonia","camenioides",2
"Gordonia","camenioides","Gordonia","camellioides",2
"Gordonia","haematoxylon","Gordonia","haematoxylum",2
"Gordonia","haematoxylum","Gordonia","haematoxylon",2
"Gordonia","hirsuta","Gordonia","hirta",2
"Gordonia","hirta","Gordonia","hirsuta",2
"Gordonia","imbricata","Gordonia","intricata",2
"Gordonia","inaequalilatera","Gordonia","inaequilatera",2
"Gordonia","inaequilatera","Gordonia","inaequalilatera",2
"Gordonia","intricata","Gordonia","imbricata",2
"Gordonia","lesiertii","Gordonia","lessertii",1
"Gordonia","lessertii","Gordonia","lesiertii",1
"Gordonia","oblata","Gordonia","obovata",2
"Gordonia","obovata","Gordonia","oblata",2
"Gordonia","parviflora","Gordonia","parvifolia",2
"Gordonia","parvifolia","Gordonia","parviflora",2
"Gordonia","sihwensis","Gordonia","sinensis",2
"Gordonia","sinensis","Gordonia","sihwensis",2
"Gordonia","singaporeana","Gordonia","singaporiana",1
"Gordonia","singaporiana","Gordonia","singaporeana",1
"Gordonia","symplocodes","Gordonia","symplocoides",1
"Gordonia","symplocoides","Gordonia","symplocodes",1
"Gordonia","urbani","Gordonia","urbanii",1
"Gordonia","urbanii","Gordonia","urbani",1
