"Genus.x","Species.x","Genus.y","Species.y","fuzzy_species_dist"
"Passiflora","aculeata","Passiflora","cuneata",2
"Passiflora","aculeata","Passiflora","maculata",2
"Passiflora","adenophylla","Passiflora","stenophylla",2
"Passiflora","alata","Passiflora","alba",2
"Passiflora","alata","Passiflora","arta",2
"Passiflora","alata","Passiflora","celata",2
"Passiflora","alata","Passiflora","elata",1
"Passiflora","alata","Passiflora","lanata",2
"Passiflora","alata","Passiflora","ovata",2
"Passiflora","alata","Passiflora","palmata",2
"Passiflora","alata","Passiflora","velata",2
"Passiflora","alba","Passiflora","alata",2
"Passiflora","alba","Passiflora","albida",2
"Passiflora","alba","Passiflora","arta",2
"Passiflora","alba","Passiflora","pala",2
"Passiflora","albida","Passiflora","alba",2
"Passiflora","albida","Passiflora","arida",2
"Passiflora","albida","Passiflora","pallida",2
"Passiflora","alnifolia","Passiflora","lancifolia",2
"Passiflora","alnifolia","Passiflora","latifolia",2
"Passiflora","alnifolia","Passiflora","tinifolia",2
"Passiflora","alnifolia","Passiflora","urnifolia",2
"Passiflora","amazonica","Passiflora","arizonica",2
"Passiflora","amoena","Passiflora","inamoena",2
"Passiflora","andina","Passiflora","candida",2
"Passiflora","apiculata","Passiflora","auriculata",2
"Passiflora","apiculata","Passiflora","naviculata",2
"Passiflora","apoda","Passiflora","arida",2
"Passiflora","arborea","Passiflora","marmorea",2
"Passiflora","arida","Passiflora","albida",2
"Passiflora","arida","Passiflora","apoda",2
"Passiflora","arida","Passiflora","arta",2
"Passiflora","arizonica","Passiflora","amazonica",2
"Passiflora","arta","Passiflora","alata",2
"Passiflora","arta","Passiflora","alba",2
"Passiflora","arta","Passiflora","arida",2
"Passiflora","arta","Passiflora","ita",2
"Passiflora","arta","Passiflora","torta",2
"Passiflora","aspera","Passiflora","asperata",2
"Passiflora","asperata","Passiflora","aspera",2
"Passiflora","assamica","Passiflora","siamica",2
"Passiflora","auriculata","Passiflora","apiculata",2
